,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
30156,2008-12-27-024192,"the wallace line snakes between bali and lombok, then north through the macassar strait between borneo and sulawesi. at first glance, it might seem an arbitrary, inconsequential line to nowhere, but basically it marks the eastern edge of the asian continental shelf, on which the seas today are so shallow that ships can anchor anywhere over the vast area between the islands. at times of low sea level, this continental shelf was exposed as dry land, and islands such as sumatra, java, bali and borneo were part of the asian mainland - and so were populated by a full range of asian land animals. in contrast, farther to the east, such as sulawesi, lombok, flores, timor and the moluccas, were separated by deep-sea barriers from both the asian and australian continents. most land animals lacked the capacity to make sea crossings of such magnitude, and few managed to reach these oceanic islands.",mike morwood,Q778944,2008-12-27 21:40:05,1,['http://haysvillelibrary.wordpress.com/2008/12/26/preview-2-a-new-human-the-wallace-line/'],A,0.597,['US']
20356,2016-12-28-010181,"Cash for disaster relief work is very useful for disaster-affected local communities. This has been implemented through previous disaster mitigation activities, such as during eruptions of Mount Merapi in Central Java and Mount Sinabung in North Sumatra, massive flooding in Manado, North Sulawesi, and an earthquake in Pidie Jaya, Aceh,",Sutopo Purwo Nugroho,Q19742607,2016-12-28 12:37:46,1,['http://www.thejakartapost.com/news/2016/12/28/bima-flooding-emergency-response-applied-until-jan-5-agency.html'],E,0.8896,['ID']
94122,2017-05-04-106472,"Sulawesi, like many regions in the tropics, is facing a conservation crisis. The big difference between Sulawesi and elsewhere is that owing to the complex geological history of the island, we have likely underestimated the true diversity of species there by an order of magnitude or more. Thus, each time habitat loss causes the extinction of what we might have thought was one species, the actual number of extinctions might be 10 times greater than that.",Myron Shekelle,Q25510477,2017-05-04 07:00:43,1,['http://blog.conservation.org/2017/05/researchers-discover-two-tiny-new-primate-species-in-a-far-flung-forest/'],E,0.9619,['US']
22451,2017-05-08-088392,"Sulawesi, like many regions in the tropics, is facing a conservation crisis. The big difference between Sulawesi and elsewhere is that owing to the complex geological history of the island, we have likely underestimated the true diversity of species there by an order of magnitude or more,",Myron Shekelle,Q25510477,2017-05-08 15:30:36,1,['http://www.smithsonianmag.com/smart-news/two-new-big-eyed-tarsiers-discovered-indonesia-180963161/'],E,0.7989,['US']
63497,2018-10-02-077758,Our hearts go out to the people of Sulawesi and all of Indonesia after this weekend's devastating earthquake and tsunami.,Tim Cook,Multiple,2018-10-02 16:55:48,2,"['http://appleinsider.com/articles/18/10/02/apple-donates-1m-to-indonesia-earthquake-and-tsunami-relief-efforts'
 'https://www.sdentertainer.com/news/indonesia-death-toll-reaches-1400-in-the-aftermath-of-deadly-earthquake-and-tsunami/']",E,0.9175,['US']
49923,2018-09-30-043897,the people of Indonesia in offering our prayers to the hundreds who died after a powerful 7.4 earthquake and tsunami hit Central Sulawesi last Friday.,Alan Peter Cayetano,Q471883,2018-09-30 04:35:00,2,"['https://www.philstar.com/headlines/2018/09/30/1856053/lone-filipino-area-where-deadly-indonesia-quake-tsunami-struck-safe-dfa-says'
 'https://www.philstar.com/headlines/2018/09/30/1856053/lone-filipino-deadly-indonesia-quake-tsunami-area-safe-dfa-says']",E,0.6938,['RP']
66056,2018-10-01-118436,"We extend our deepest sympathies and condolences and those of the Australian government to the people of the Republic of Indonesia following the devastating earthquake and tsunami that struck Minahasa Peninsula, Sulawesi,",None,,2018-10-01 05:57:04,1,['http://www.thejakartapost.com/news/2018/10/01/pope-prays-for-palu-quake-victims-as-countries-offer-help.html'],E,0.6919,['ID']
57788,2018-10-03-055017,"In the aftermath of the earthquake and tsunami disasters in Donggala, Palu and Mamuju, Central Sulawesi, [ we have ] since Saturday monitored negative content circulating on the internet network both through sites and social media and chat platforms,",None,,2018-10-03 04:10:56,1,['https://asia.nikkei.com/Economy/Indonesia-fights-hoaxes-jeopardizing-tsunami-relief-effort'],E,0.9026,['JA']
51827,2018-10-02-032669,"I am extremely saddened to learn about the loss of so many lives, hundreds of thousands missing and displaced as a result of the massive earthquake and the ensuing Tsunami which left a trail of devastation on Palu city of Sulawesi Island this weekend,",Hun Sen,Q57788,2018-10-02 08:51:52,3,"['https://www.khmertimeskh.com/50538683/hun-sen-extends-condolences-to-indonesia-over-deadly-earthquake/'
 'https://www.khmertimeskh.com/538683/hun-sen-extends-condolences-to-indonesia-over-deadly-earthquake/'
 'https://www.khmertimeskh.com/50538903/hun-sen-extends-condolences-donates-200k-to-indonesia/']",E,0.9122,['CB']
69305,2018-09-30-054071,"We have learned with deep sorrow that the earthquake and tsunami on the Indonesian island of Sulawesi caused the loss of many lives, injuries and extensive damage,",Recep Tayyip Erdoğan,Q39259,2018-09-30 13:23:49,1,['http://www.dailysabah.com/world/2018/09/30/turkey-offers-help-to-indonesia-hit-by-quake-tsunami'],E,0.6952,['TU']
45287,2018-09-29-039643,"On behalf of the people of Singapore, I extend my heartfelt sympathies to the families affected by the earthquakes and tsunami that struck Central Sulawesi...",Halimah Yacob,Q5642345,2018-09-29 21:00:00,2,"['http://www.straitstimes.com/asia/se-asia/help-arrives-in-palu-after-quake-as-death-toll-rises-to-over-400'
 'http://www.channelnewsasia.com/news/singapore/singapore-leaders-condolences-quake-tsunami-indonesia-sulawesi-10771816?cid=cna_flip_070214']",E,0.7334,['US' 'SN']
