,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
122898,2015-05-02-000842,"Kyushu Electric was allowed to select their own criteria for quakes that could hit the plant and they ignored several as outliers -- including a Nankai one,",Katsuhiko Ishibashi,Q3131347,2015-05-02 08:25:29,1,['http://www.bloomberg.com/news/articles/2015-04-30/japan-earthquake-expert-says-nuclear-watchdog-ignoring-risk'],E,0.8117,['US']
71798,2015-12-18-092926,"The Wenchuan and Yushu earthquakes caused heavy causalities, so I thought the most serious thing I could do was to invent something to reduce the toll in lives.",None,,2015-12-18 17:49:47,1,['http://theweathernetwork.com/news/articles/see-earthquake-proof-bed-that-sucks-you-into-steel-coffin-/61275/'],E,0.6905,['US']
154500,2015-08-21-008718,"As the world leader in renal care, Fresenius Medical Care is committed to help those in need and history of supporting in critical times of emergency rescue and disaster relief such as the Wenchuan earthquake, Yushu earthquake and Kunshan explosion.",Chen Yugang,Q45490221,2015-08-21 09:00:35,1,['http://www.marketwired.com/mw/release.do?id=2049491&sourceType=3'],E,0.6235,['US']
89705,2016-05-11-124193,"This forecast does not include the effects of suspension of operations on vehicle assembly lines in Japan resulting from the Kumamoto Earthquake that struck Japan's island of Kyushu last month,",Akio Toyoda,Q418622,2016-05-11 09:40:00,1,['http://www.just-auto.com/news/vehicle-sales-slip-but-toyota-full-year-revenue-and-profits-rise_id169204.aspx?utm_source=news-feed&utm_medium=rss-feed&utm_campaign=rss-feed'],E,0.5966,['CH']
63104,2016-04-19-138770,"We express our deepest condolences to all those affected by the recent earthquakes in Kyushu,",John Dolan,Multiple,2016-04-19 06:35:01,1,['http://www.globalsecurity.org/military/library/news/2016/04/mil-160418-mcn03.htm'],E,0.8796,['SY']
176993,2016-08-15-090055,"There was an extraordinary factor, the Kumamoto earthquake happened during the same period as the Golden Week holidays. It caused the consumer mind to stall, and the tourism industry in Kyushu fell with a thud.",NOBUTERU ISHIHARA,Q992930,2016-08-15 00:00:00,2,"['http://feeds.reuters.com/~r/reuters/USVideoLatest/~3/7WGnj0pCDiY/new-questions-as-japans-economy-stalls'
 'http://feeds.reuters.com/~r/reuters/VideoINLatest/~3/npPHnqrlaOg/new-questions-as-japans-economy-stalls']",E,0.877,['US']
171936,2016-04-19-135788,"We are mindful that Okinawa graciously hosts Marine Corps personnel and aircraft, including the very capable MV-22 Ospreys. Our Marines, with the MV-22, have delivered essential life-saving aid with speed to reduce human suffering after the recent devastating earthquakes in Kyushu. We remain thankful for the kind spirit and the support we receive here in Okinawa which enable our rapid lifesaving responses.",None,,2016-04-19 06:58:00,2,"['http://www.dvidshub.net/news/195737/mcipac-supports-kyushu-earthquake-relief'
 'http://www.globalsecurity.org/military/library/news/2016/04/mil-160420-mcn01.htm']",E,0.5216,['US' 'SY']
102895,2016-05-02-016998,Everyone at the team was shocked to hear about the earthquakes and we are thinking about those living on Kyushu. I would also like to say thank you to Ben Hanley for his understanding and wish him well in his racing in the European Le Mans Series this season.,Martin Leach,Multiple,2016-05-02 13:13:33,1,['http://racer.com/international-racing/item/129057-turvey-won-t-miss-berlin-fe-after-all'],E,0.554,['US']
85417,2016-04-20-129171,"To show support for our fantastic Japanese fans, especially those in the Kyushu region, southwestern Japan, who were struck by a magnitude 7.3 earthquake on 14th April, Highlander Fumiaki Tanaka is naming the team to play the Sharks on Friday,",None,,2016-04-20 21:04:00,1,['http://nz.sports.yahoo.com/a/31398408/highlanders-tanaka-names-team-in-japanese/'],E,0.7416,['US']
107879,2016-05-02-017972,"First of all, my thoughts go out to everyone affected by the earthquakes that have hit Kyushu,",Oliver Turvey,Q716324,2016-05-02 15:29:42,1,['http://motorsport.com/formula-e/news/turvey-reinstated-for-berlin-formula-e-race-732973/'],E,0.8648,
153322,2016-04-29-082138,"People in Kyushu are scared of another quake and are calling on the government to shut down Sendai,",Shunichi Tanaka,Q7505075,2016-04-29 18:30:00,2,"['https://www.rt.com/news/341410-earthquake-japan-nuclear-plant/?utm_source=rss&utm_medium=rss&utm_campaign=RSS'
 'http://rt.com/news/341410-earthquake-japan-nuclear-plant/']",E,0.533,['RS']
102222,2016-04-19-138769,"We express our deepest condolences to all of those affected by the recent earthquakes in Kyushu,",John Dolan,Multiple,2016-04-19 06:58:00,2,"['http://www.dvidshub.net/news/195737/mcipac-supports-kyushu-earthquake-relief'
 'http://www.globalsecurity.org/military/library/news/2016/04/mil-160420-mcn01.htm']",E,0.8313,['US' 'SY']
180127,2016-04-19-086469,"On the night of 14 April, a powerful earthquake measuring 6.5 on the Richter scale shook the southern Japanese island of Kyushu. The epicentre is at a distance of 7 km from the city of Kumamoto. My wife, Sun [ Ho, ] and her team were just there two weeks ago ministering at Kumamoto Harvest Church, an amazing church led by senior Pastor Rev. Yoji Nakamura,",Kong Hee,Q6429125,2016-04-19 07:14:00,1,['http://gospelherald.com/articles/63634/20160419/kong-hee-city-harvest-church-send-relief-teams-japan-following.htm'],E,0.7787,['US']
8226,2017-12-06-111201,"Spatial and temporal seismic velocity changes on Kyushu Island during the 2016 Kumamoto earthquake,",None,,2017-12-06 05:00:00,1,['https://www.eurekalert.org/pub_releases/2017-12/kui-utu120617.php'],E,0.675,['US']
49560,2018-09-27-098925,"The approach contributes to our ongoing work in Kyushu University to develop a downsized, continuous and controlled seismic monitoring system.",Takeshi Tsuji,Multiple,2018-09-27 04:00:00,3,"['https://www.eurekalert.org/pub_releases/2018-09/kui-nao092718.php'
 'https://www.sciencedaily.com/releases/2018/09/180928104523.htm'
 'https://phys.org/news/2018-10-approach-high-resolution-seismic-shallow-subsurface.html']",E,0.9523,['US']
