,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
9889,2011-10-09-036360,"the devastation caused by the earthquake in sikkim has received the attention it deserved. prime minister manmohan singh, union minister chidambaram and aicc general secretary rahul gandhi visited sikkim and relief packages have been announced, but no such package has been given to the darjeeling hills,",mamata banerjee,Q465041,2011-10-09 18:42:26,1,['http://thehindu.com/news/states/other-states/article2523745.ece'],C,0.565,['IN']
139140,2011-09-20-022553,"i am extremely saddened to hear about the loss of human life and the severe destruction caused by the recent earthquake in sikkim and other parts of north and east of india and nepal,",ogyen trinley dorje,Q465033,2011-09-20 06:02:57,2,"['http://topnews.in/karmapa-prays-quake-affected-people-2343365'
 'http://twocircles.net/2011sep20/karmapa_prays_quake_affected_people.html']",C,0.5819,['IN']
171343,2011-10-11-090715,"we will help the people of the hills who are suffering the relief camps due to this earthquake. we will help them. i have requested the national disaster team which have just come from sikkim to give same importance to north bengal as it is to northeast because the geography and topography of both the areas are same,",mamata banerjee,Q465041,2011-10-11 14:27:01,2,"['http://prokerala.com/news/articles/a252735.html'
 'http://newkerala.com/news/2011/worldnews-85256.html']",C,0.563,['IN']
88536,2011-12-31-030346,"the nation has also gratefully acknowledged our promptness in undertaking relief missions during orissa floods and sikkim earthquake as well in evacuating our distressed countrymen from libya. our ongoing procurement projects have also progressed substantially and we would see many new value additions in our inventory in the coming year. all these achievements are a true reflection of the foresight, tenacity and commitment of our air warriors,",air chief marshal nak browne,Q7051915,2011-12-31 07:10:03,2,"['http://feeds.bignewsnetwork.com/?sid=202270858'
 'http://newkerala.com/news/2011/worldnews-137305.html']",C,0.3095,['US' 'IN']
97953,2011-10-10-055262,"the entire spotlight after the sep 18 earthquake was on sikkim which has got all-round assistance. the authorities were concerned with sikkim as the casualty there was high. in contrast, though there was considerable damage in darjeeling, particularly in the rural areas, we received negligible assistance as the casualty figure was low,",mamata banerjee,Q465041,2011-10-10 13:44:20,1,['http://twocircles.net/2011oct10/rs1000_crore_aid_sought_quakehit_darjeeling.html'],C,0.7361,['IN']
116769,2011-09-18-048994,"tremors were felt between 30 seconds to one minute in some parts of sikkim, including gangtok,",shailesh nayak,Q16185496,2011-09-18 12:57:23,3,"['http://dnaindia.com/india/report_2-killed-in-sikkim-buildings-hit-as-quake-jolts-northeast_1588715'
 'http://dnaindia.com/india/report_6-killed-in-sikkim-as-powerful-earthquake-jolts-northeast_1588715'
 'http://sify.com/news/18-killed-as-powerful-earthquake-jolts-northeast-nepal-news-national-ljtaucjcaha.html?tag=Topnews']",C,0.2718,['IN']
169532,2011-12-21-054726,"sikkim suffered extensive damages in the earthquake which has taken back the state back by five to seven years in terms of development but we are committed to rebuild the state,",manmohan singh,Multiple,2011-12-21 14:24:42,2,"['http://dnaindia.com/india/report_sep-18-earthquake-has-taken-sikkim-back-5-7-years-cm_1628566'
 'http://moneycontrol.com/news/wire-news/sep-18-earthquake-has-taken-sikkim-back-5-7-years-cm_637431.html']",C,0.5957,['IN']
218779,2011-09-29-080976,"there has been a substantial loss of property and lives in the unprecedented earthquake in sikkim and there is a need to provide all possible help and assistance to the affected people,",sheila dikshit,Q464900,2011-09-29 10:37:35,3,"['http://twocircles.net/2011sep29/delhi_provides_rs5_cr_sikkim_relief.html'
 'http://daijiworld.com/news/news_disp.asp?n_id=117507'
 'http://newkerala.com/news/2011/worldnews-77852.html']",C,0.4464,['IN']
10743,2011-09-20-064101,terrible news about the quake. am trying to get through to friends in sikkim with no luck. praying for minimum loss and damage.,riteish deshmukh,Q738291,2011-09-20 03:20:01,2,"['http://entertainment.in.msn.com/bollywood/news/article.aspx?cp-documentid=5453308'
 'http://ibnlive.in.com/news/big-b-mourns-the-loss-in-sikkim-earthquake/185814-8-66.html']",C,0.2223,['US' 'IN']
132339,2011-11-16-062153,"political parties want to discuss issues like price rise, black money, division of states, energy security, corruption, situation in afghanistan, earthquake in sikkim and also issues concerning the farmers,",pawan kumar bansal,Q13099372,2011-11-16 11:42:01,12,"['http://prokerala.com/news/articles/a260394.html'
 'http://siliconindia.com/shownews/Government_Agenda_for_Winter_session_includes_Lokpal_Bill-nid-97675.html'
 'http://twocircles.net/2011nov16/government_agenda_winter_session_includes_lokpal_bill.html'
 'http://daijiworld.com/news/news_disp.asp?n_id=122196'
 'http://prokerala.com/news/articles/a260433.html'
 'http://siasat.com/english/news/lokpal-bill-govt-agenda-winter-session'
 'http://indiatoday.intoday.in/story/winter-session-lokpal-bill-pawan-kumar-bansal/1/160315.html'
 'http://newkerala.com/news/2011/worldnews-108059.html'
 'http://news.worldsnap.com/india/lokpal-among-slew-of-anti-corruption-bills-on-winter-session-table-112452.html'
 'http://newkerala.com/news/2011/worldnews-108163.html'
 'http://deccanchronicle.com/channels/nation/north/lokpal-among-slew-anti-corruption-bills-winter-session-table-059'
 'http://nvonews.com/2011/11/17/a-host-of-anti-corruption-bills-including-lokpal-in-winter-session/']",C,0.3773,['IN']
162897,2011-09-21-025918,"i am also in talks with several other people, and some industrial houses have also pledged support for the victims of earthquake. i am also planning to have a charity match involving (his club) united sikkim and donate the proceedings to the victims. we have to start everything from scratch,",bhaichung bhutia,Q333448,2011-09-21 09:54:39,2,"['http://twocircles.net/2011sep21/help_quakehit_sikkim_bhutia_tells_all_indians.html'
 'http://newkerala.com/news/2011/worldnews-71786.html']",C,0.6924,['IN']
176864,2011-10-10-055263,"the entire spotlight after the sep 18 earthquake was on sikkim which has got all-round assistance. the authorities were concerned with sikkim as the casualty there was high. though there was considerable damage in darjeeling, particularly in the rural areas, we received negligible assistance as the casualty figure was low,",soumitra mohan,Q7564589,2011-10-10 17:42:01,1,['http://prokerala.com/news/articles/a252562.html'],C,0.6547,['IN']
182613,2011-09-19-044516,"kumari selja, minister for housing & urban poverty alleviation and minister for culture has expressed her deep sense of grief for the tragedy caused by the earthquake in sikkim and other states,",soumitra chatterjee,Q1968297,2011-09-19 12:25:41,2,"['http://washingtonbanglaradio.com/content/93324111-indo-nepal-quake-selja-offers-help-re-build-houses'
 'http://newkerala.com/news/2011/worldnews-70294.html']",C,0.6448,['IN']
232079,2011-09-20-003301,"an earthquake in sikkim! many regions felt the shake, right across the eastern region and up beyond bihar and uttar pradesh... pray all is well! blasts! horrid floods in orissa! earthquakes all over the country! the elements are annoyed with us... prayers for all to be safe.",amitabh bachchan,Q9570,2011-09-20 03:20:01,2,"['http://entertainment.in.msn.com/bollywood/news/article.aspx?cp-documentid=5453308'
 'http://ibnlive.in.com/news/big-b-mourns-the-loss-in-sikkim-earthquake/185814-8-66.html']",C,0.2855,['IN' 'US']
56580,2011-09-26-090327,"while expressing solidarity with the people of sikkim, we have to learn our lessons as our state also falls in quake-prone zone. we need to take steps to meet such an eventuality,",murtaza khan,Q20101280,2011-09-26 07:56:54,1,['http://dnaindia.com/india/report_j-and-k-legislative-council-pays-tribute-to-mansoor-ali-khan-pataudi_1591689'],C,0.2127,['IN']
95171,2011-09-22-100808,"we have decided to donate rs five crore from cm relief fund to sikkim for helping the quake-hit victims,",nitish kumar,Multiple,2011-09-22 11:27:39,1,['http://thehindu.com/news/states/other-states/article2476332.ece'],C,0.626,['IN']
188823,2011-09-19-066182,"the prime minister is grieved to learn about the loss of life due to the earthquake, which struck the state of sikkim and its neighbouring states,",manmohan singh,Multiple,2011-09-19 09:09:01,4,"['http://prokerala.com/news/articles/a247981.html'
 'http://deccanchronicle.com/channels/nation/northeast/pm-sanctions-rs2-lakh-quake-victims-882'
 'http://newkerala.com/news/2011/worldnews-70127.html'
 'http://news.worldsnap.com/india/pm-sanctions-rs-2-lakh-each-for-quake-victims-110447.html']",C,0.5782,['IN']
47477,2011-09-21-063877,"our students are being counselled by the teachers to help them deal with the shock of the quake. a lot of students in our university are from outside sikkim and this is the first time they have experienced such a thing and that too such a massive one, so they are naturally shocked,",mahendra p. lama,Q6733757,2011-09-21 11:50:04,2,"['http://ummid.com/news/2011/September/21.09.2011/students_help_quake_hit_sikkim.htm'
 'http://twocircles.net/2011sep21/teachers_students_lend_succour_quakehit_sikkim.html']",C,0.7533,['IN']
194810,2011-10-15-036344,"the quick and timely response rendered by the iaf during the earthquake relief operations in sikkim and adjacent areas last month is the manifestation of their commitment to the nation,",ak antony,Q278849,2011-10-15 15:22:54,2,"['http://newkerala.com/news/2011/worldnews-88129.html'
 'http://washingtonbanglaradio.com/content/103489911-antony-launches-iafs-sixth-placement-fair']",C,0.631,['IN']
37569,2011-10-10-055027,"the devastation in the darjeeling hills in last month's earthquake near the sikkim-nepal border has been largely ignored by both the [ state and central ] governments,",mamata banerjee,Q465041,2011-10-10 20:03:57,1,['http://gulfnews.com/news/world/india/quake-relief-fund-sought-for-darjeeling-district-1.889350'],C,0.5885,['AE']
152813,2011-09-19-062517,the earthquake gaur's paper mentioned is expected to occur in the central himalaya; sikkim doesn't lie in that area.,c p rajendran,Q5015088,2011-09-19 15:36:46,2,"['http://downtoearth.org.in/content/himalayan-temblor-kills-over-70'
 'http://downtoearth.org.in/content/sikkim-earthquake-was-unusual-himalaya']",C,0.6304,['IN']
211022,2011-09-19-066183,"the prime minister is grieved to learn about the loss of life due to the earthquake which struck the state of sikkim and its neighbouring states. the prime minister has sanctioned an ex-gratia of 2 lakh each from the prime minister's national relief fund to the next of kin of the persons deceased and 1 lakh each to those who got seriously injured in the earthquake,",manmohan singh,Multiple,2011-09-19 10:51:50,3,"['http://truthdive.com/2011/09/19/Manmohan-Singh-sanctions-ex-gratia-for-earthquake-victims.html'
 'http://feeds.bignewsnetwork.com/?sid=846583'
 'http://newkerala.com/news/2011/worldnews-70328.html']",C,0.5562,['US' 'IN']
110438,2011-11-16-002833,"all that i can say is that i have read reports that sikkim falls in a highly seismic zone, which should be a deterrent to any heavy construction. if you still go ahead, it will reflect your attitude towards the welfare of your people.",manmohan singh,Multiple,2011-11-16 22:05:59,1,['http://telegraphindia.com/1111117/jsp/siliguri/story_14761122.jsp'],C,0.5708,['IN']
134641,2011-09-20-022552,"i am extremely saddened to hear about the loss of human life and the severe destruction caused by the earthquake in sikkim and other parts of north and east of india and nepal,",ogyen trinley dorje,Q465033,2011-09-20 02:43:38,1,['http://news.in.msn.com/national/article.aspx?cp-documentid=5452597'],C,0.6303,['US']
75531,2011-09-19-077848,very sad to see the state of the people affected by the earthquake in sikkim. thoughts and prayers for all of them.,abhishek bachchan,Q187058,2011-09-19 13:17:01,3,"['http://hollywood.com/news/Stars_reacts_to_Indian_earthquake_disaster/7841237'
 'http://entertainment.in.msn.com/bollywood/news/article.aspx?cp-documentid=5453308'
 'http://ibnlive.in.com/news/big-b-mourns-the-loss-in-sikkim-earthquake/185814-8-66.html']",C,0.2162,['US' 'IN']
84922,2011-09-20-082490,thoughts and prayers with all those affected by the earthquake in sikkim and nepal. we are as always helpless in front of mother nature.,sophie choudry,Q7562978,2011-09-20 03:20:01,1,['http://entertainment.in.msn.com/bollywood/news/article.aspx?cp-documentid=5453308'],C,0.3598,['US']
181363,2011-11-17-065935,"political parties want to discuss issues like price rise, black money, division of states, energy security, corruption, situation in afghanistan, earthquake in sikkim and also issues concerning the farmers. government is ready to discuss all issues.",rahul gandhi,Q10218,2011-11-17 09:52:13,1,['http://truthdive.com/2011/11/17/lokpal-bill-in-winter-session.html'],C,0.5848,['IN']
42752,2011-09-25-031630,"one does not know where to begin. so much is happening and happening fast and in such a destructive manner... there are deaths of prominent celebrities, earthquakes in northeast, devastating in intensity in sikkim particularly, monstrous floods in orissa... one just does not know where to start or indeed start at all,",big b,Multiple,2011-09-25 08:16:11,1,['http://topnews.in/surinder-kapoor-was-kind-hearted-big-b-2344150'],C,0.5193,['IN']
156618,2011-09-19-035898,is grieved to learn about the loss of life due to the earthquake which struck the state of sikkim and its neighbouring states.,manmohan singh,Multiple,2011-09-19 11:46:13,1,['http://microfinancemonitor.com/2011/09/19/pm-announces-relief-death-toll-crosses-50-in-sikkim-earthquake-2011/#utm_source=feed&utm_medium=feed&utm_campaign=feed'],C,0.5065,['IN']
14741,2011-12-04-046610,"we are organising the exhibition match to help the sikkim earthquake victims and the ex-international players. it will be held at salt lake stadium on january 15. we are going to have a press conference on january 14 and dutch legend ruud gullit is expected to address it,",bhaichung bhutia,Q333448,2011-12-04 16:54:41,1,['http://zeenews.india.com/sports/football/india-s-date-with-ronaldo-on-january-15_733361.html'],C,0.6287,['IN']
140950,2011-09-22-076960,"the earthquake has caused massive damage to life and property in sikkim. i feel property worth rupees one trillion has been destroyed in the earthquake. at least 68 people have been killed in sikkim, while more than 300 persons have been injured. the injured are presently undergoing medical treatment in state hospitals,",manmohan singh,Multiple,2011-09-22 08:50:11,3,"['http://feeds.bignewsnetwork.com/?sid=848290'
 'http://newkerala.com/news/2011/worldnews-72354.html'
 'http://newkerala.com/news/2011/worldnews-72529.html']",C,0.3677,['IN' 'US']
102260,2012-03-01-066020,"our government has been working for the past 18 years to build sikkim as a prime tourist destination (in the country) and we have started getting recognition at the national level. sikkim suffered great devastation in the earthquake last year. despite that we bagged three awards, which is a great achievement. tourists have already started visiting the state in great numbers,",None,,2012-03-01 21:46:04,1,['http://telegraphindia.com/1120302/jsp/siliguri/story_15201708.jsp'],C,0.5019,['IN']
187659,2012-01-10-031736,"i wish `khushi' good luck for what they are doing. also to all my sportsperson colleagues who donated the memorabilia to `khushi' for the auction. i think it's going into a great cause and benefit a lot of people who have been affected by the earthquake in sikkim,",bhaichung bhutia,Q333448,2012-01-10 08:40:10,2,"['http://feeds.bignewsnetwork.com/?sid=202519007'
 'http://newkerala.com/news/2011/worldnews-142350.html']",C,0.3611,['IN' 'US']
114125,2012-10-27-052163,"when we complete delivery of india's usd4 billion c-171 aircraft, our combined fleet will represent the largest airlift capability in the world. these are indispensable assets for global response to crisis and disaster. last year's delivery of the c-130jhercules came just in time for rescue operations after the sikkim earthquake,",william burns,Multiple,2012-10-27 12:01:03,1,['http://defence.pk/forums/indian-defence/215644-us-supports-modernisation-indian-army-navy.html'],C,0.5743,['PK']
26730,2012-01-22-040587,"there were hard times for the people of sikkim after the earthquake and the whole country was behind them. i am very happy to be here and i will spread the message that sikkim is ready to welcome tourists again. sikkim is heaven on earth with very friendly people,",neha dhupia,Q3494299,2012-01-22 22:47:44,1,['http://telegraphindia.com/1120123/jsp/siliguri/story_15040049.jsp'],C,0.2318,['IN']
51304,2012-05-21-063196,"the stakeholders involved in the tourism industry in sikkim need a breather, mainly because of the recent devastating earthquake. this calamity has decreased the flow of tourists drastically and is taking time to recover. it is also pertinent to note that none of the stakeholders have realized service tax so far from customers,",hishey lachungpa,Q16197061,2012-05-21 09:25:19,1,['http://zeenews.india.com/news/north-east/mp-highlights-sikkim-problems-to-union-ministers_776703.html'],C,0.4451,['IN']
171614,2012-01-23-060253,"the first reason is to tell the world that earthquake happens everywhere and sikkim is back in tourism business. the second reason is that apart from sachin tendulkar and leander peas, there are no other sportspersons in india like bhaichung bhutia who have served their game for more than two decades. i want to pay my tribute to him by playing the match,",rahul bose,Q335238,2012-01-23 22:21:48,1,['http://telegraphindia.com/1120124/jsp/siliguri/story_15044421.jsp'],C,0.379,['IN']
232790,2012-05-18-070214,"the stakeholders involved in the tourism industry in sikkim still needs more breather, mainly because of the recent devastating earthquake. this natural calamity has decreased the flow of tourists drastically and is taking time to slowly recover. it is also pertinent to note that none of the stakeholders have realized service tax so far from customers.",hishey lachungpa,Q16197061,2012-05-18 18:39:30,1,['http://voiceofsikkim.com/2012/05/18/mp-lachungpa-voices-local-concern-in-rs-house/'],C,0.6791,['IN']
145033,2012-01-05-080273,"we can imagine the kind of adulation bhaichung gets in india, and are privileged to be part of this match. i would also like to convey my deepest sympathy to the people of his home state, sikkim, who were affected by the earthquake,",thomas muller,Q43666,2012-01-05 07:17:00,3,"['http://goal.com/en/news/15/germany/2012/01/05/2831193/bayern-munichs-thomas-muller-the-time-is-right-to-encourage'
 'http://uk.news.yahoo.com/bayern-munich-thomas-muller-time-encourage-football-india-074501780.html'
 'http://uk.news.yahoo.com/heard-much-india-achievement-cricket-bayern-munich-thomas-112002863.html']",C,0.548,['US' 'SP']
80303,2012-10-27-052162,"when we complete delivery of india's usd4 billion c-171 aircraft, our combined fleet will represent the largest airlift capability in the world. these are indispensable assets for global response to crisis and disaster. last year's delivery of the c-130j hercules came just in time for rescue operations after the sikkim earthquake,",william burns,Multiple,2012-10-27 14:39:56,2,"['http://defence.pk/forums/indian-defence/215678-us-supports-modernisation-indian-army-navy.html'
 'http://pakistankakhudahafiz.com/2012/10/29/us-support-modernisation-of-indian-army-navy/']",C,0.5877,['PK']
235040,2012-01-16-055673,"the sikkim government is going all out to bring the state back on the tourism map. after the earthquake last september, the tourism inflow came down drastically. there were lots of rumours floating around that sikkim was not a safe destination. so, we are bringing footballers practically from all parts of the world to play in sikkim to send across a message that the state is safe,",rudolf schenker,Q157707,2012-01-16 00:18:01,1,['http://telegraphindia.com/1120116/jsp/siliguri/story_15010422.jsp'],C,0.6192,['IN']
54043,2012-11-11-037109,"the geographical area of north sikkim has been rendered unstable after last year's earthquake. the slopes are being stabilised through (land) slides and people will see the difference in few years. however, it is difficult to say how much time it will take,",ravi shankar,Multiple,2012-11-11 23:02:23,1,['http://telegraphindia.com/1121112/jsp/siliguri/story_16185136.jsp'],C,0.7747,['IN']
37193,2012-01-06-020036,i also hope they will support our small gesture to help the people of sikkim deal with the devastation of the earthquake. football can be a great healer!,bhaichung bhutia,Q333448,2012-01-06 07:50:00,3,"['http://goal.com/en/news/15/germany/2012/01/06/2832882/bayern-munichs-franck-ribery-it-was-an-honour-to-play-with'
 'http://uk.news.yahoo.com/bayern-munich-franck-ribery-honour-play-great-zinedine-075000386--soccer.html'
 'http://uk.news.yahoo.com/bayern-munich-franck-ribery-honour-play-great-zinedine-081501978.html']",C,0.5245,['US' 'SP']
118692,2013-06-29-043972,"When the Sikkim earthquake happened, we had left our base within hours of the first report of the disaster. But then, after landing in Bagdogra airport (near Siliguri in West Bengal), we had to wait for three days before we were moved to the impact zone. I had hoped that such delays would not be repeated. But this time around, it was the same story,",Jaideep Singh,Q57433076,2013-06-29 19:56:21,3,"['http://ibnlive.in.com/news/had-advised-ukhand-govt-to-evacuate-people-before-the-disaster-struck-met-dept/402937-3.html'
 'http://ibnlive.in.com/news/uttarakhand-govt-says-2000-stranded-but-pilgrims-claim-higher-figure/402876-3.html'
 'http://ibnlive.in.com/news/uttarakhand-about-one-lakh-moved-to-safer-areas-says-minister/402899-3.html']",D,0.9707,['IN']
185888,2014-09-29-050513,"My area of interest is earthquake engineering. I am also an expert committee member of National Disaster Management Authority on earthquakes and tsunamis and a member of Earthquake Committee of Bureau of Indian Standards. Due to my involvement in these departments, I have been to the earthquake sites in Bhuj, Kashmir, Sikkim and various tsunami-hit areas and have seen the sufferings of people in these regions. I was moved to do something for them. The question I asked was: `How can we let people know in advance about their hazardous living conditions and how can they make the buildings that they live in safe? The answer was - `Make the buildings much safer' .",Pradeep Kumar,Multiple,2014-09-29 18:11:48,1,['http://deccanchronicle.com/140929/technology-science-and-trends/article/making-homes-quake-proof'],E,0.83,['IN']
202546,2015-04-25-030427,"More intense shocks were observed in eastern Uttar Pradesh and Bihar. Equally they were felt in sub Himalayan West Bengal and Sikkim. The tremors were also felt in entire north India, including Delhi, Jaipur, Dehradun and all the other cities.",None,,2015-04-25 12:11:10,1,['http://www.channelnewsasia.com/news/asiapacific/tremors-and-casualties-in/1806810.html?cid=cna_flip_070214'],E,0.7793,['US']
201219,2015-03-12-113843,"While the team was in Namche Bazaar, a magnitude 6.6 earthquake hit nearby Sikkim, India,",Dan Fredinburg,Q19831562,2015-03-12 14:38:49,2,"['http://www.outsideonline.com/photo-galleries/outside-lens/8-Google-Views-That-Go-Way-Off-Street.html?utm_campaign=rss&utm_source=rss&utm_medium=xmlfeed'
 'http://outsideonline.com/1957666/8-google-views-go-way-grid']",E,0.6159,['US']
83803,2015-10-03-000375,"10 Enradhukulla is about a journey. A journey that begins in Chennai and goes north up to Uttarakhand, with detours in Rajasthan and Sikkim. No location is repeated, as the story keeps moving from one place to another. In fact, we even shot in Nepal -- at places which have been destroyed in the recent earthquake.",Vijay Milton,Q7929181,2015-10-03 10:22:37,1,['http://www.thehindu.com/features/cinema/vijay-milton-on-vikram-starrer-10-enradhukulla/article7719716.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication'],E,0.9568,['IN']
