,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
206822,2009-04-12-029851,"it's easter for us too, despite the tragedy and the rubble of the earthquake. the resurrection of christ is also the resurrection of l'aquila.",giuseppe molinari,Multiple,2009-04-12 16:54:12,2,"['http://uk.news.yahoo.com/5/20090412/twl-earthquake-survivors-mark-easter-in-3fd0ae9.html'
 'http://news.sky.com/skynews/Home/World-News/Italy-Earthquake-Thousands-Mark-Easter-In-Tent-Cities-And-Emergency-Shelters/Article/200904215260684?f=rss']",A,0.5612,['US' 'UK']
14445,2009-04-20-012479,"especially for all those suffering from the earthquake in aquila,",georg gänswein,Q60628,2009-04-20 12:39:02,1,['http://catholic.org/international/international_story.php?id=33220'],A,0.5396,['US']
203369,2009-07-08-078257,we are all from l'aquila - the g8 is an earthquake.,angela merkel,Q567,2009-07-08 05:43:27,9,"['http://kentucky.com/524/story/855897.html'
 'http://kentucky.com/473/story/856036.html'
 'http://goerie.com/apps/pbcs.dll/article?AID=/20090708/NEWS07/307089955'
 'http://kentucky.com/103/story/856036.html'
 'http://cleveland.com/business/index.ssf/2009/07/g8_leaders_stress_need_for_sti.html'
 'http://sacbee.com/827/story/2008752.html?mi_rss=Wire%20National%20News'
 'http://charlotteobserver.com/world/story/822450.html'
 'http://thestate.com/166/story/856526.html?RSS=untracked'
 'http://thestate.com/world/story/856526.html?RSS=untracked']",A,0.432,['US']
151617,2009-04-06-068876,"the tremors being felt by the population are part of a typical sequence that is absolutely normal in a seismic area like the one around l'aquila,",giampaolo giuliani,Q2269204,2009-04-06 15:07:51,1,['http://calvininjax.wordpress.com/2009/04/06/at-least-90-dead-as-earthquake-rocks-italian-city-despite-warnings-by-scientist/'],A,0.5704,['US']
102693,2009-04-08-061260,"spiritual closeness to the beloved community of l'aquila and its outlying villages, so severely affected by the violent earthquake of recent days, which caused numerous victims, many injured and vast material damage.",pope benedict xvi,Q2494,2009-04-08 15:44:24,1,['http://catholicnewsagency.com/new.php?n=15641'],A,0.7364,['US']
6273,2010-05-14-002380,"a tragic earthquake, shocking corruption and massive abuse of power: even for italians accustomed to their country's scandals, `draquila' is a kick in the gut,",sabina guzzanti,Q772416,2010-05-14 00:04:48,1,['http://ca.news.yahoo.com/s/afp/100513/entertainment/entertainment_film_festival_cannes_italy'],A,0.358,['US']
188230,2010-02-05-054649,"i've never forgotten the images of the earthquake and the immense tragedy that followed. this is a way to tell the people that we haven't forgetten, and we want to support the reconstruction of the city of aquila and the neighboring towns destroyed by the quake. it's also an invitation to focus on young people, on students to help this land and its extraordinary people and get them up and running again. we're going to be auctioning the two parts of the tail section of the yamaha that i used in qatar. in that race in april, to show my closeness to the population affected by the earthquake, i put the `forza abruzzo' sticker on my yamaha.",valentino rossi,Q169814,2010-02-05 14:15:28,1,['http://visordown.com/motorcycle-news--general-news/bid-for-valentino-rossis-yamaha-m1-tailpiece-/9397.html'],A,0.7863,['UK']
7415,2010-11-04-035330,"i moved from l'aquila that night eight hours before the earthquake. i'm from milan, which is very far away from l'aquila, so i used to stay always in l'aquila, and i was very lucky for the work in rome,",antonio paolucci,Q913004,2010-11-04 04:00:00,1,['http://post-gazette.com/pg/10308/1100460-60.stm?cmpid=movievideo.xml'],C,0.563,['US']
178420,2010-02-08-075856,"this is a way to tell the people that we haven't forgotten, and we want to support the reconstruction of the city of aquila and the neighboring towns destroyed by the quake,",valentino rossi,Q169814,2010-02-08 10:07:27,1,['http://autoevolution.com/news/rossi-gives-away-yamaha-m1-tailpiece-for-abruzzo-victims-16454.html'],A,0.7242,['US']
189091,2010-04-07-026548,"i am in l'aquila from new york to visit my parents, who now live 6 miles from the historic center, where they used to own a beautiful old apartment. the apartment is still there, with just a couple of lesions in the living room, but is condemned like the rest of the town. there is no rebuilding effort in place (...) the hundreds of people gathered to remove the debris from the middle of the square in l'aquila are no strangers to politics. theirs is a form of protest against the decision to turn the town into a large landfill after the earthquake of last april 6.",nichi vendola,Q507595,2010-04-07 12:09:16,1,['http://versolaquila.wordpress.com/2010/04/07/laquila-u-s-a/'],A,0.5647,['US']
66184,2010-01-14-060489,"nipissing university students and staff appreciate the opportunity to be able to distribute some of valerie's pens to children in rural kenya and in the earthquake damaged area of l'aquila, italy.",dave levac,Q5229182,2010-01-14 14:41:44,1,['http://parisstaronline.com/ArticleDisplay.aspx?e=2261089'],A,0.5624,['CA']
78632,2010-01-13-002409,"after a devastating earthquake killed hundreds and left tens of thousands homeless in l'aquila, italy, in april, the emergency relief efforts were extraordinary. but now, as local mayors and the italian culture ministry prepare to take over recovery efforts from emergency agencies, the longer-term future of the city is in question.",michael kimmelman,Q3856201,2010-01-13 17:43:18,1,['http://nytimes.com/slideshow/2009/12/23/arts/20091224-abroad-ss_index.html'],A,0.5701,['US']
195127,2010-09-22-039165,"i was thrilled to be contacted by focus features and asked to contribute to the movie in some way -- especially when the earthquake-ravaged region deserves so much attention. abruzzo is unusually atmospheric and beautiful, with the sophistication and baroque elegance of l'aquila at its centre.",george clooney,Q23844,2010-09-22 14:29:59,1,['http://torontosun.com/life/columnists/rita_demontis/2010/09/22/15436346.html'],C,0.7676,['CA']
216912,2011-09-21-076319,"the defendants gave inexact, incomplete, and contradictory information about smaller tremors in l'aquila six days before the earthquake on april 6, 2009.",enzo boschi,Q3726465,2011-09-21 14:00:15,1,['http://digitaljournal.com/article/311779'],C,0.5536,['US']
97025,2011-09-20-072659,"the science is not on trial here, as they say, this is not the trial of galileo galilei, but it is a trial to judge if there were responsibilities, mistakes, or incorrect behavior by those scientists who held the meeting in l'aquila before the earthquake happened,",giorgio napolitano,Multiple,2011-09-20 08:13:00,21,"['http://kansascity.com/2011/09/20/3154674/trial-opens-against-scientists.html#storylink=rss'
 'http://nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=10753244&ref=rss'
 'http://cbsnews.com/stories/2011/09/20/501364/main20108975.shtml'
 'http://hutchnews.com/World/Trial-opens-against-scientists-for-Italy-quake'
 'http://stuff.co.nz/the-press/news/christchurch-earthquake-2011/quake-science/5659464/Scientists-on-trial-over-earthquake-deaths'
 'http://kdwn.com/index.php?page=2&section=WORLD_NEWS&title=Trial_opens_against_scientists_for_Italy_quake'
 'http://timesrecordnews.com/news/2011/sep/20/trial-opens-against-scientists-italy-quake/'
 'http://boston.com/news/science/articles/2011/09/20/trial_opens_against_scientists_for_italy_quake/?rss_id=Top+Stories'
 'http://npr.org/2011/09/20/140650913/trial-opens-against-scientists-for-2009-italy-quake?ft=1&f=1025'
 'http://newarkadvocate.com/usatoday/article/50485336?odyssey=mod|newswell|text|Frontpage|p'
 'http://usatoday.com/news/world/story/2011-09-20/italy-quake-trial/50485336/1?csp=34news'
 'http://newarkadvocate.com/usatoday/article/50485336?odyssey=mod|newswell|img|Frontpage|p'
 'http://newarkadvocate.com/usatoday/article/50485336?odyssey=mod|newswell|text|Frontpage|s'
 'http://thejournal.ie/italian-scientists-face-manslaughter-charges-over-italy-earthquake-232419-Sep2011/'
 'http://king5.com/home/Italian-scientists-on-trial-for-failing-to-predict-earthquake-130298408.html'
 'http://krem.com/home/130303378.html'
 'http://kwqc.com/Global/story.asp?S=15503717&nav=menu83_1'
 'http://topnews360.tmcnet.com/topics/associated-press/articles/2011/09/23/221662-trial-opens-against-scientists-italy-quake.htm'
 'http://newson6.com/story/15503717/trial-opens-against-scientists-for-italy-quake'
 'http://topnews360.tmcnet.com/topics/associated-press/articles/2011/09/26/222570-trial-opens-against-scientists-italy-quake.htm']",C,0.5491,['EI' 'NZ' 'US']
