,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
30156,2008-12-27-024192,"the wallace line snakes between bali and lombok, then north through the macassar strait between borneo and sulawesi. at first glance, it might seem an arbitrary, inconsequential line to nowhere, but basically it marks the eastern edge of the asian continental shelf, on which the seas today are so shallow that ships can anchor anywhere over the vast area between the islands. at times of low sea level, this continental shelf was exposed as dry land, and islands such as sumatra, java, bali and borneo were part of the asian mainland - and so were populated by a full range of asian land animals. in contrast, farther to the east, such as sulawesi, lombok, flores, timor and the moluccas, were separated by deep-sea barriers from both the asian and australian continents. most land animals lacked the capacity to make sea crossings of such magnitude, and few managed to reach these oceanic islands.",mike morwood,Q778944,2008-12-27 21:40:05,1,['http://haysvillelibrary.wordpress.com/2008/12/26/preview-2-a-new-human-the-wallace-line/'],A,0.597,['US']
117377,2018-08-06-078946,There was one family from Belgium who were in Lombok a week ago for the first earthquake and had come here to... get away from it and then were terrified again.,None,,2018-08-06 05:09:08,1,['http://home.nzcity.co.nz/nl.aspx?4157909'],E,0.5225,['NZ']
50312,2018-07-29-036664,"People in East Lombok and Mataram felt the strong quake for 10 seconds, residents were panicking and running out from their homes,",Sutopo Purwo Nugroho,Q19742607,2018-07-29 21:00:00,1,['http://www.straitstimes.com/asia/se-asia/earthquake-in-lombok-damages-many-homes-triggers-landslides'],E,0.877,['SN']
118188,2018-12-22-042072,"The earthquakes in Lombok [ NTB ], the first of which occurred in July, had a big impact on the tourist sector. The estimated loss of foreign tourists from August to December is 500,000 visitors,",Arief Yahya,Q17410392,2018-12-22 12:40:22,1,['https://www.thejakartapost.com/news/2018/12/22/government-set-miss-foreign-tourist-target.html'],E,0.9199,['ID']
43457,2018-08-05-032850,"Our thoughts and prayers are with the people of Indonesia, particularly the people of Lombok, where the earthquake occurred,",Malcolm Turnbull,Q927550,2018-08-05 21:58:00,1,['https://www.news.com.au/technology/environment/major-earthquake-hits-indonesias-lombok-island/news-story/d5f1e8508c88e5e73423073cf922807c'],E,0.9252,['AS']
42972,2018-08-27-087688,"The government has set aside Rp 4 trillion [ US$ 274 million ] in the state budget to fund the rebuilding of infrastructure affected by the earthquake in Lombok,",Basuki Hadimuljono,Q18421298,2018-08-27 01:15:28,2,"['http://www.thejakartapost.com/news/2018/08/26/earthquake-survivors-struggle-to-meet-daily-needs-request-govt-allowance.html'
 'https://reliefweb.int/report/indonesia/earthquake-survivors-struggle-meet-daily-needs-request-govt-allowance']",E,0.977,['SY' 'ID']
80904,2018-10-03-046635,"I was extremely sorry to hear about the terrible earthquake and tsunami in Sulawesi at the end of last week, particularly given these events happened so soon after the recent earthquake in Lombok.",Duke of Edinburgh,Q80976,2018-10-03 00:00:00,84,"['https://www.aol.co.uk/2018/10/03/queen-sends-message-of-support-to-president-of-indonesia/'
 'https://www.belfasttelegraph.co.uk/news/uk/queen-sends-message-of-support-to-president-of-indonesia-37381026.html'
 'http://www.expressandstar.com/news/uk-news/2018/10/03/queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.shropshirestar.com/news/uk-news/2018/10/03/queen-sends-message-of-support-to-president-of-indonesia/'
 'http://heraldseries.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://kidderminstershuttle.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.leaderlive.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.ledburyreporter.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.westerntelegraph.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.somersetcountygazette.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.yorkpress.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.yourlocalguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://basingstokegazette.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.burytimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.thenorthernecho.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://brentwoodweeklynews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://harwichandmanningtreestandard.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.thisisthewestcountry.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.knutsfordguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.middevonstar.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.bucksfreepress.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.enfieldindependent.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.dailyecho.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.freepressseries.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.malverngazette.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.banburycake.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.epsomguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.newsshopper.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.bordercountiesadvertizer.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.dudleynews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.times-series.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.maldonandburnhamstandard.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wimbledonguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.thisislancashire.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.witneygazette.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://salisburyjournal.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.thisislocallondon.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.burnhamandhighbridgeweeklynews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.gazette-news.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.leighjournal.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://readingchronicle.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://hillingdontimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.penarthtimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.southwalesargus.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://braintreeandwithamtimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.stroudnewsandjournal.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.messengernewspapers.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.richmondandtwickenhamtimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.hampshirechronicle.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.chardandilminsternews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.thisiswiltshire.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.halsteadgazette.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://bracknellnews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.warringtonguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wiltshiretimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.chelmsfordweeklynews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.eppingforestguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.barryanddistrictnews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.redditchadvertiser.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.guardian-series.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.milfordmercury.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.oxfordmail.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.ealingtimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.eveshamjournal.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.swindonadvertiser.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.worcesternews.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.bournemouthecho.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.bromsgroveadvertiser.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.dunfermlinepress.com/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.sthelensstar.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wirralglobe.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.southendstandard.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.droitwichadvertiser.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.oxfordtimes.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wandsworthguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.creweguardian.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wiltsglosstandard.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.theargus.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.wearvalleyadvertiser.co.uk/news/national/16957868.queen-sends-message-of-support-to-president-of-indonesia/'
 'http://www.2br.co.uk/news/national/2704609/indonesia-earthquake-queen-makes-private-donation-as-number-of-dead-rises/'
 'http://www.lbc.co.uk/news/uk/indonesia-earthquake-queen-makes-private-dona/'
 'http://www.minsterfm.com/news/national/2704616/indonesia-earthquake-queen-makes-private-donation-as-number-of-dead-rises/'
 'http://www.mix96.co.uk/news/national/2704592/indonesia-earthquake-queen-makes-private-donation-as-number-of-dead-rises/'
 'http://www.yorkshirecoastradio.com/news/world/2704606/indonesia-earthquake-queen-makes-private-donation-as-number-of-dead-rises/']",E,0.4632,['UK']
37101,2018-08-29-103947,Then there is the challenge of access. The earthquake destroyed roads and risks of landslides make it hard to reach people. But we are glad that we manage to reach out to the population in Lombok. And that the Indonesian government now mobilizes all the relevant ministries and all humanitarian resources to respond to the crisis in Lombok,Agung Prasetyo,Multiple,2018-08-29 12:44:52,1,['https://reliefweb.int/report/indonesia/humanitarian-aid-lombok-earthquake-victims'],E,0.8724,['SY']
104561,2018-08-28-004323,All the chairs were shaking... we were traumatised by all the earthquakes in Lombok.,Sutopo Purwo Nugroho,Q19742607,2018-08-28 00:00:00,13,"['http://aaj.tv/2018/08/strong-6-2-magnitude-quake-strikes-off-eastern-indonesia/'
 'http://www.sbs.com.au/news/article/2018/08/28/earthquake-strikes-east-indonesia'
 'http://www.rappler.com/world/regions/asia-pacific/indonesia/bahasa/englishedition/210578-eastern-indonesia-earthquake-august-28-2018'
 'https://www.geo.tv/latest/208915-strong-62-magnitude-quake-strikes-off-eastern-indonesia'
 'https://www.express.co.uk/news/world/1009336/Indonesia-earthquake-West-Timor-earthquake-quake-thailand'
 'http://thesundaily.my/news/2018/08/28/strong-62-magnitude-quake-strikes-eastern-indonesia'
 'http://www.hirunews.lk/198616/indonesia-hit-by-two-huge-earthquakes-in-five-minutes'
 'http://www.bworldonline.com/strong-6-2-magnitude-quake-strikes-off-eastern-indonesia/'
 'http://www.gulf-times.com/story/604138/Strong-6-2-magnitude-quake-strikes-off-eastern-Indonesia'
 'https://www.brecorder.com/2018/08/28/435513/strong-6-2-magnitude-quake-strikes-off-eastern-indonesia/'
 'http://www.theshillongtimes.com/2018/08/29/6-2-magnitude-quake-strikes-indonesia/'
 'https://dailytimes.com.pk/289497/strong-6-2-magnitude-quake-strikes-off-eastern-indonesia/'
 'http://express.co.uk/news/world/1010952/bali-volcano-eruption-update-indonesia-earthquake-latest-mount-agung-eruption-earthquakes']",E,0.5979,['MY' 'AS' 'QA' 'IN' 'CE' 'RP' 'PK' 'UK']
113062,2018-07-29-049789,"Thirteen people have died, hundreds of people were injured and thousands of homes were damaged in the earthquake in East Lombok. We are still collecting data,",Sutopo Purwo Nugroho,Q19742607,2018-07-29 01:37:50,10,"['https://www.breitbart.com/news/strong-quake-kills-13-injures-hundreds-on-indonesia-holiday-island/'
 'http://www.dailysabah.com/asia/2018/07/29/at-least-13-dead-hundreds-hurt-as-64-quake-hits-indonesia-island'
 'http://thesundaily.my/news/2018/07/29/strong-quake-kills-13-injures-hundreds-indonesia-holiday-islandupdated'
 'http://naharnet.com/stories/en/248992-strong-quake-kills-13-injures-hundreds-on-indonesia-holiday-island'
 'http://www.arabtimesonline.com/news/strong-quake-kills-13-injures-hundreds-on-indonesia-holiday-island/'
 'https://www.dawn.com/news/1423662/strong-quake-on-indonesia-holiday-island-kills-13-injures-hundreds#comments'
 'http://www.manilatimes.net/at-least-13-dead-in-indonesia-quake/424677/'
 'https://gulfnews.com/news/asia/strong-quake-kills-13-injures-hundreds-on-indonesia-holiday-island-1.2258545'
 'http://www.theborneopost.com/2018/07/30/deadly-quake-jolts-holiday-island/'
 'http://www.bhatkallys.com/world/powerful-6-4-magnitude-earthquake-hits-indonesia-13-dead/']",E,0.952,['MY' 'IN' 'SY' 'PK' 'RP' 'AE' 'KU' 'TU' 'US']
