,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
104165,2012-12-01-042759,"we have also sent aid and assistance to help the people in other countries. during the tsunami in aceh and earthquake in padang, malaysia was the first country to send aid and assistance,",ahmad zahid hamidi,Q4695503,2012-12-01 12:24:19,1,['http://allnews.rss.themalaysianinsider.com/c/33362/f/567634/s/2628a0bb/l/0L0Sthemalaysianinsider0N0Cmalaysia0Carticle0Csupport0Efor0Ebn0Egovernment0E10Emalaysia0Econcept0Egrowing0Estronger0Esays0Eahmad0Ezahid0C/story01.htm'],C,0.707,['MY']
59073,2012-04-11-023702,"i am hugely concerned by the reports of the earthquake in the aceh. britain of course stands ready to help, if help is required,",david cameron,Multiple,2012-04-11 14:03:32,1,['http://thejakartapost.com/news/2012/04/11/pm-cameron-offers-help-aceh-quake.html'],C,0.609,['ID']
201761,2012-04-18-041038,"in aceh there were a total of six sirens in operation at the time of last week's earthquake, but only three worked,",sutopo purwo nugroho,Q19742607,2012-04-18 04:04:04,1,['http://IRINnews.org/report.aspx?ReportID=95310'],C,0.648,['SY']
202951,2013-11-21-083316,There's been an earthquake near Aceh.,Peter Withe,Q467383,2013-11-21 05:59:56,1,['http://www.thejakartapost.com/news/2013/11/21/coach-peter-withe-notes-timnas-touchline.html'],D,0.7872,['ID']
45416,2013-07-02-060577,"The quake was felt strongly for around 15 seconds, from Bener Meriah to Banda Aceh. People panicked and rushed out of their homes,",Sutopo Purwo Nugroho,Q19742607,2013-07-02 09:41:28,17,"['http://newsinfo.inquirer.net/437067/dozens-injured-child-dead-as-quake-hits-indonesias-aceh'
 'http://au.news.yahoo.com/a/-/business/17843132/dozens-hurt-one-dead-as-quake-hits-indonesias-aceh/'
 'http://www.hurriyetdailynews.com/dozens-injured-child-dead-as-quake-hits-indonesias-aceh.aspx?pageID=238&nid=49870&NewsCatID=356'
 'http://sg.news.yahoo.com/three-dead-dozens-injured-indonesia-quake-120439020.html'
 'http://au.news.yahoo.com/a/-/business/17843132/five-dead-dozens-injured-in-indonesia-quake/'
 'http://au.news.yahoo.com/latest/a/-/latest/17843132/five-dead-dozens-injured-in-indonesia-quake/'
 'http://zeenews.india.com/news/world/three-dead-dozens-injured-in-indonesia-quake_859355.html'
 'http://my.news.yahoo.com/6-1-magnitude-quake-strikes-indonesias-aceh-084144718.html'
 'http://au.news.yahoo.com/a/-/business/17843132/indonesia-quake-kills-six-children-traps-14-in-mosque-collapse/'
 'http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=10894467&amp;ref=rss'
 'http://www.abc.net.au/news/2013-07-03/death-toll-rises-after-sumatra-earthquake/4795526'
 'http://www.abc.net.au/news/2013-07-03/death-toll-tipped-to-rise-after-sumatra-earthquake/4795526'
 'http://www.abc.net.au/news/2013-07-03/death-toll-tipped-to-rise-after-sumatra-earthquake/4795526?section=world'
 'http://www.gmanetwork.com/news/story/315697/news/world/indonesia-quake-kills-six-children-traps-14-in-mosque-collapse'
 'http://www.yalibnan.com/2013/07/03/indonesia-earthquake-kills-children-in-mosque/'
 'http://siasat.com/english/news/indonesia-quake-kills-six-children-traps-14-mosque-collapse'
 'http://www.abc.net.au/news/2013-07-03/death-toll-rises-after-sumatra-earthquake/4795526?section=world']",D,0.9526,['NZ' 'RP' 'TU' 'SY' 'IN' 'US' 'AS']
40782,2013-07-09-048780,"President SBY receives reports on earthquakes in Aceh. On July 9, 2013, he will visit the earthquake center in Bener Meriah regency, Aceh,",Susilo Bambang Yudhoyono,Q57405,2013-07-09 04:52:30,1,['http://www.thejakartapost.com/news/2013/07/09/sby-visits-earthquake-location-aceh.html'],D,0.5789,['ID']
113012,2013-12-21-020621,"It's not all doom and gloom. I went on some primary care missions with the Americans and went back to Aceh - the earthquake zone - and it was nice to do that, to go into the villages and do preventative medicine. There are good things about the service, some of the people I have met are amazing, and I was privileged.",Peter Huybers,Multiple,2013-12-21 16:00:00,2,"['http://www.brisbanetimes.com.au/sport/sydney-to-hobart-veterans-sail-spirit-of-mateship-on-a-healing-voyage-20131221-2zs5f.html'
 'http://www.smh.com.au/sport/sydney-to-hobart-veterans-sail-spirit-of-mateship-on-a-healing-voyage-20131221-2zs5f.html']",D,0.6349,['AS']
231535,2013-07-03-047480,"One Air Force helicopter initially dispatched to tackle haze extinguishing operations in Pekanbaru, Riau, has been diverted to work on emergency relief distribution for earthquake victims in Aceh,",Susilo Bambang Yudhoyono,Q57405,2013-07-03 07:13:05,1,['http://www.thejakartapost.com/news/2013/07/03/sby-orders-rescue-aceh-earthquake-victims.html'],D,0.7059,['ID']
196416,2013-04-18-105149,"what we saw unfold was the cultural legacy of the september 11th attacks and all that has followed in the decade-plus since. we are not innocents anymore.? almost every hospital has a surgeon or nurse or medic with battlefield experience, sometimes several. many also had trauma personnel who deployed to haiti after the earthquake, banda aceh after the tsunami, and elsewhere. disaster response has become an area of wide interest and study.",atul gawande,Q2751383,2013-04-18 13:29:50,1,['http://politico.com/politicopulse/0413/politicopulse10470.html'],C,0.7453,['US']
114848,2013-07-20-005645,"During the recent Aceh quakes, we used Hercules to send in emergency supplies,",Purnomo Yusgiantoro,Q4251398,2013-07-20 05:30:14,1,['http://www.thejakartapost.com/news/2013/07/20/ri-receive-first-batch-australian-c-130h-hercules.html'],D,0.7654,['ID']
136236,2014-05-18-028945,"The magnitude may be big but the epicentre is at sea and relatively far away from the nearest city, Banda Aceh,",Sutopo Purwo Nugroho,Q19742607,2014-05-18 02:39:29,6,"['http://www.abc.net.au/news/2014-05-18/62-magnitude-earthquake-strikes-off-indonesia/5460418'
 'http://www.abc.net.au/news/2014-05-18/62-magnitude-earthquake-strikes-off-indonesia/5460418?section=world'
 'http://www.deccanchronicle.com/140518/world-asia/article/62-magnitude-earthquake-strikes-indonesia-no-casualties-reported'
 'http://www.pardaphash.com/news/earthquake-jolts-indonesian-island-of-sumatra/758891.html'
 'http://www.digitaljournal.com/news/world/6-2-magnitude-earthquake-strikes-off-indonesia-usgs/article/384045'
 'http://brecorder.com/top-news/109-world-top-news/172956-62-magnitude-earthquake-strikes-off-indonesia-usgs.html']",D,0.5575,['US' 'PK' 'IN' 'AS']
101590,2014-02-05-046533,"Its food reflects the intermingling of the many cultures that arrived after it was set up as a trading port in 1786, from Malays to Indians, Acehnese to Chinese, Burmese to Thais. The state capital Georgetown is its culinary epicenter,",Robin Barton,Q18684601,2014-02-05 00:29:47,1,['http://thediplomat.com/2014/02/indonesia-malaysia-and-the-philippines-top-tobacco-industry-interference-ranking/'],D,0.9549,['CH']
128303,2015-07-25-049887,"The islands are fragile, they are in a seismically active zone not far from Indonesia's Aceh coast,",None,,2015-07-25 23:11:34,23,"['http://af.reuters.com/article/worldNews/idAFKCN0PZ0S720150725'
 'http://uk.reuters.com/article/2015/07/25/uk-india-andamans-development-feature-idUKKCN0PZ0S720150725?feedType=RSS&feedName=worldNews'
 'https://uk.news.yahoo.com/fears-tribes-forests-india-eyes-andaman-island-expansion-231134040.html'
 'http://cms.trust.org/item/20150725230136-x3apd/?source=hpMostPopularTheWire'
 'http://www.channelnewsasia.com/news/asiapacific/fears-for-tribes-forests/2008376.html'
 'http://www.thestar.com.my/News/World/2015/07/26/Fears-for-tribes-forests-as-India-eyes-Andaman-island-expansion/'
 'http://feeds.reuters.com/~r/Reuters/worldNews/~3/G-fMcYX5p9E/story01.htm'
 'http://maritime-executive.com/article/tribal-life-threatened-by-andaman-island-expansion'
 'http://feeds.reuters.com/~r/reuters/INtopNews/~3/PyF4-2huyzk/story01.htm'
 'http://www.firstpost.com/world/fears-for-tribes-forests-as-india-eyes-andaman-island-expansion-reuters-2363566.html'
 'http://www.trust.org/item/20150725230136-x3apd/?source=jt'
 'http://hurriyetdailynews.com/fears-for-tribes-forests-as-india-eyes-andaman-island-expansion.aspx?pageID=238&nID=85936&NewsCatID=356'
 'http://www.scmp.com/news/asia/south-asia/article/1843789/fears-tribes-and-forests-india-eyes-andaman-island-expansion'
 'http://www.msn.com/en-in/news/other/fears-for-the-future-as-india-plans-andaman-island-development/ar-AAdvNF6?srcref=rss'
 'http://bdnews24.com/neighbours/2015/07/26/fears-for-tribes-forests-as-india-eyes-andaman-island-expansion'
 'http://www.therakyatpost.com/world/2015/07/26/fears-for-tribes-forests-as-india-eyes-andaman-island-expansion/'
 'http://www.eco-business.com/news/fears-for-tribes-forests-as-india-eyes-andaman-island-expansion/'
 'http://www.ibnlive.com/news/india/fears-for-tribes-forests-as-modi-government-eyes-andaman-island-expansion-1026033.html'
 'http://www.in.com/news/current-affairs/fears-for-tribes-forests-as-modi-government-eyes-andaman-island-expansion-53219342-in-1.html'
 'http://cms.trust.org/item/20150725230136-x3apd/?source=jtOtherNews1'
 'http://timesofindia.indiatimes.com/india/Fears-for-tribes-forests-as-India-eyes-Andaman-island-expansion/articleshow/48233295.cms'
 'http://maninblue1947.wordpress.com/2015/07/27/hindustan-times-fears-for-tribes-as-government-eyes-andaman-island-expansion/']",E,0.819,['IN' 'US' 'CH' 'BG' 'TU' 'MY']
11998,2015-03-02-015691,"For instance, their policy is to build double-storey school buildings in Banda Aceh, but on the outskirts only single storey buildings, because they take into consideration the occurrence of earthquakes. This was set by the coordination body,",Jerome Fernandez,Q350442,2015-03-02 04:00:55,1,['http://www.themalaysianinsider.com/malaysia/article/better-coordination-needed-for-flood-reconstruction'],E,0.7046,['MY']
7824,2015-07-26-050952,"The islands are fragile, they are in a seismically-active zone not far from Indonesia's Aceh coast,",None,,2015-07-26 16:28:36,1,['http://taipeitimes.com/News/world/archives/2015/07/27/2003624010'],E,0.8739,['TW']
85090,2016-12-07-085823,"Our sincerest condolences to the families of victims of the Aceh earthquake tragedy. Malaysia shares Indonesia's sorrow and is ready to extend whatever aid needed,",Najib Razak,Q57675,2016-12-07 15:46:55,1,['http://nst.com.my/news/2016/12/195246/najib-malaysia-ready-extend-aid-quake-hit-aceh'],E,0.9235,['MY']
35250,2016-12-09-076604,"Oxfam's local partners in Aceh have been carrying out emergency assessments; with aftershocks continuing on and reports of serious damage to some buildings and infrastructure, there is not a moment to waste",None,,2016-12-09 10:36:53,1,['http://10thousandcouples.com/2016/12/a-6-5-magnitude-earthquake-claims-at-least-25-lives-in/'],E,0.5572,['US']
33269,2016-12-08-131588,We must also be aware of the psychological impact these events can cause. Aceh is still living with the trauma of the 2004 [ Boxing Day ] tsunami and yesterday's earthquake will trigger strong and possibly dark memories among survivors of that event.,None,,2016-12-08 06:18:58,19,"['http://latrobevalleyexpress.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4117'
 'http://macleayargus.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4121'
 'http://mudgeeguardian.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=12'
 'http://sunraysiadaily.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4167'
 'http://wauchopegazette.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4186'
 'http://www.newcastlestar.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=5'
 'http://www.theherald.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=5'
 'http://yasstribune.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4194'
 'http://youngwitness.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4195'
 'http://www.stuff.co.nz/timaru-herald/world/87376642/I-carried-his-body-Grim-work-at-the-heart-of-Acehs-killer-quake-as-toll-passes-100'
 'http://www.stuff.co.nz/world/asia/87376642/I-carried-his-body-Grim-work-at-the-heart-of-Acehs-killer-quake-as-toll-passes-100'
 'http://maitlandmercury.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4123'
 'http://theherald.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=12'
 'http://www.bordermail.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=12'
 'http://areanews.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4053'
 'http://armidaleexpress.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4054'
 'http://bunburymail.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4070'
 'http://theflindersnews.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4171'
 'http://theherald.com.au/story/4345332/i-carried-his-body-grim-work-at-the-heart-of-acehs-killer-quake-as-toll-passes-100/?cs=4173']",E,0.8931,['AS' 'NZ']
44377,2016-12-08-090589,"Singapore is shocked by the tragic loss of lives and serious damage caused by the earthquake that struck Pidie Jaya Regency, Aceh on 7 December 2016. The Government of Singapore expresses our deepest condolences to the Government of Indonesia and the families of the victims in this time of grief.",None,,2016-12-08 03:38:27,1,['http://www.theonlinecitizen.com/2016/12/08/singapore-sends-condolences-to-indonesia-on-the-earthquake-in-pidie-jaya-regency-aceh/'],E,0.7224,['SN']
20356,2016-12-28-010181,"Cash for disaster relief work is very useful for disaster-affected local communities. This has been implemented through previous disaster mitigation activities, such as during eruptions of Mount Merapi in Central Java and Mount Sinabung in North Sumatra, massive flooding in Manado, North Sulawesi, and an earthquake in Pidie Jaya, Aceh,",Sutopo Purwo Nugroho,Q19742607,2016-12-28 12:37:46,1,['http://www.thejakartapost.com/news/2016/12/28/bima-flooding-emergency-response-applied-until-jan-5-agency.html'],E,0.8896,['ID']
194468,2016-12-08-017608,"Condolences to the families of the victims of the Aceh earthquake. Malaysia shares Indonesia's grief,",Abdul Razak,Multiple,2016-12-08 01:01:41,2,"['http://malaysiandigest.com/news/647071-najib-malaysia-shares-indonesia-s-grief-over-quake.html'
 'http://malaysiandigest.com/frontpage/29-4-tile/647071-najib-malaysia-shares-indonesia-s-grief-over-quake.html']",E,0.7598,['MY']
182203,2016-12-09-050696,"In an attempt to ease the burden of our brothers and sisters currently facing disaster, the PSSI will donate Rp 50,000 from every AFF cup final ticket to the victims of earthquake in Pidie, Aceh,",Edy Rahmayadi,Q19725548,2016-12-09 14:30:14,1,['http://www.thejakartapost.com/news/2016/12/09/pssi-to-donate-portion-of-aff-cup-ticket-salesfor-aceh.html'],E,0.8048,['ID']
2679,2017-07-24-069110,"It's not my case, but it certainly does not appear likely that a case of this magnitude could be prepared for trial in the weeks that remain before that August trial date on the new charges. I would tend to view that as essentially a placeholder trial date and I wouldn't think that counsel should be anticipating that it is at all likely that the case will proceed to trial in August. But, that's a matter I think you'll have to discuss with Judge Stephens.",None,,2017-07-24 22:58:31,1,['https://www.krbd.org/2017/07/24/joplin-pleads-not-guilty-murder-theft/'],E,0.9495,['US']
15797,2017-09-18-104756,"The dot was originally used as a `placeholder,' meaning it was used to indicate orders of magnitude in a number system -- for example, denoting 10s, 100s and 1000s.",Marcus du Sautoy,Q536457,2017-09-18 09:19:12,1,['http://www.sci-news.com/archaeology/bakhshali-manuscript-mathematical-symbol-zero-05231.html'],E,0.9429,['US']
78998,2017-07-09-054333,"The sport itself is under intense competitive pressure from alternative activities. We want to increase the number of participants by an order of magnitude. What's to say we can't go from 100,000 racehorse owners to 200,000.",Chris Ryan,Multiple,2017-07-09 04:01:58,1,['http://www.afr.com/technology/mirunners-opens-up-racehorse-ownership-for-the-masses-20170703-gx41bv'],E,0.9715,['AS']
76045,2018-10-04-096000,"The 2004 Aceh earthquake disaster is a constant reminder and we must be on the alert always. This is something very important that we must do quickly,",Wan Azizah Wan Ismail,Q468579,2018-10-04 14:54:46,1,['http://www.theedgemarkets.com/article/comprehensive-study-faulty-tsunami-buoys-will-be-done-soon'],E,0.9073,['MY']
72158,2018-04-12-143702,We are grateful for the magnitude of the Lamptons' donation and what it means for the future of our program. We are most appreciative of Mr. and Mrs. Lamptons' recognition of our passion and commitment for helping horses. Their generous donation will benefit retiring racehorses and their human connections for the foreseeable future.,Kim Smith,Multiple,2018-04-12 19:45:10,2,"['https://www.bloodhorse.com/horse-racing/articles/226948/second-stride-receives-land-donation'
 'https://www.paulickreport.com/horse-care-category/second-stride-receives-land-donation-from-dinwiddie-and-irene-lampton/']",E,0.8969,['US']
69791,2018-10-04-096001,"The 2004 Aceh earthquake disaster is a constant reminder and were must be on the alert always. This is something very important that we must do quickly (address the faulty buoys situation),",Wan Azizah Wan Ismail,Q468579,2018-10-04 11:50:38,2,"['http://www.thesundaily.my/news/2018/10/05/technical-studies-faulty-tsunami-buoys-will-be-done-soon-wan-azizah'
 'http://thesundaily.my/news/2018/10/04/technical-studies-faulty-tsunami-buoys-will-be-done-soon-wan-azizah']",E,0.9009,['MY']
41788,2018-08-08-113566,"When Sheikh Mohammed created Godolphin in 1992 it was a seismic change in the industry. This was a brand new type of owner/trainer operation where things were done in new ways on so many levels, not least of which was the movement of the racehorses to Dubai each winter.",Hugh Anderson,Multiple,2018-08-08 09:06:26,1,['http://www.sportspromedia.com/magazine_features/godolphin-interview-sheikh-mohammed-rashid-al-maktoum-horse-racing'],E,0.8714,
65636,2018-10-04-115081,Things of this magnitude don't happen in Peacehaven. It highlights the good work we do at the Joff.,Duchess of Sussex,Q3304418,2018-10-04 10:29:07,1,['http://www.theargus.co.uk/news/16960562.pictures-harry-and-meghans-visit-to-sunny-peacehaven/'],E,0.5108,['UK']
110594,2018-12-09-013176,"He has extensive experience responding to natural disasters including leading the Australian Defence Force response to Cyclone Yasi in North Queensland in 2011 and playing a lead role in managing Australia's disaster relief to the earthquake and tsunami in Banda Aceh in 2004,",Annastacia Palaszczuk,Q4768021,2018-12-09 14:00:00,2,"['http://adelaidenow.com.au/news/national/townsville-community-champion-majorgeneral-stuart-smith-appointed-state-recovery-coordinator/news-story/1615fd090562ec409cead53118ff511a'
 'https://www.townsvillebulletin.com.au/news/townsville-community-champion-majorgeneral-stuart-smith-appointed-state-recovery-coordinator/news-story/1615fd090562ec409cead53118ff511a']",E,0.8173,['AS']
75324,2019-08-23-096391,We have seen a seismic wave of a racehorse in Enable. The prospect of her teaming up with Frankel to produce a superhorse is terrifying for bookmakers everywhere.,Paddy Power,Q446680,2019-08-23 22:28:15,1,['https://www.dailystar.co.uk/news/latest-news/bookies-fear-studs-pair-up-18995927'],E,0.7284,['UK']
97257,2019-12-25-012652,"If only the people of Aceh knew and understood the risks (of an earthquake and tsunami) and how to respond, the number of victims would not be that big,",Doni Monardo,Q16175180,2019-12-25 06:40:39,1,['https://www.channelnewsasia.com/news/asia/aceh-boxing-day-tsunami-indonesia-preparedness-lessons-12205350?cid=cna_flip_070214'],E,0.8996,['US']
5008,2019-03-12-064450,Riding a racehorse in any race is extremely demanding and nobody should underestimate the magnitude of the task she is undertaking but with hard work and commitment we will make sure she is fully prepared.,Jim Boyle,Multiple,2019-03-12 17:17:40,1,['https://www.irishmirror.ie/showbiz/irish-showbiz/vogue-williams-fulfilling-dream-training-14124823'],E,0.7625,['EI']
