,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
9910,2016-12-08-028397,"Hazardous tsunami waves from this earthquake are possible within the next three hours along some coasts of Solomon Islands, Vanuatu, Papua New Guinea, Nauru, New Caledonia, Tuvalu and Kosrae.",None,,2016-12-08 13:06:50,38,"['http://www.huffingtonpost.com/2016/12/08/tsunami-watch-hawaii-solomon-islands_n_13516078.html?utm_hp_ref=green&ir=Green'
 'http://www.huffingtonpost.com/entry/tsunami-watch-hawaii-solomon-islands_us_58499dc8e4b08283d6b4f3b3'
 'http://www.huffingtonpost.com/entry/tsunami-watch-hawaii-solomon-islands_us_58499dc8e4b08283d6b4f3b3?section=us_world'
 'http://news.ninemsn.com.au/World/2016/12/09/05/06/Warning-issued-for-hazardous-tsunami-waves-after-7-7-earthquake-off-the-Solomon-Islands'
 'http://www.msn.com/en-us/news/world/magnitude-77-quake-hits-solomon-islands-region-at-risk-of-tsunami/ar-AAljFIj'
 'http://feeds.gawker.com/~r/gizmodo/full/~3/dxA4ylQ0muQ/hawaii-under-tsunami-watch-following-large-earthquake-n-1789835582'
 'http://au.news.yahoo.com/a/33462745/magnitude-7-8-earthquake-strikes-solomon-islands-tsunami-warning-for-new-zealand/'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-off-Solomon-Islands/7211481220736/'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-off-Solomon-Islands/7211481220736/?spt=hts&or=1'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-off-Solomon-Islands/7211481220736/?spt=rln&or=2'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-strikes-off-Solomon-Islands/7211481220736/?spt=hts&or=1'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-strikes-off-Solomon-Islands/7211481220736/?spt=hts&or=2'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-strikes-off-Solomon-Islands/7211481220736/?spt=hts&or=3'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watch-for-Hawaii-after-77-magnitude-quake-strikes-off-Solomon-Islands/7211481220736/?spt=rln&or=3'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/?spt=hts&or=4'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/?spt=hts&or=6'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/?spt=mps&or=5'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/?spt=rln&or=3'
 'http://www.upi.com/Top_News/World-News/2016/12/08/Tsunami-watches-called-off-after-77-magnitude-quake-strikes-near-Solomon-Islands/7211481220736/?spt=rln&or=4'
 'http://illawarramercury.com.au/story/4345496/solomon-islands-earthquake-sets-off-tsunami-warning-in-south-pacific/?cs=4110'
 'http://www.breitbart.com/news/tsunami-watch-for-hawaii-after-7-7-magnitude-quake-off-solomon-islands/'
 'http://bigislandnow.com/2016/12/08/solomon-island-earthquake-tsunami-watch-cancelled-for-hawaii/'
 'http://www.news.com.au/national/rush-hour/rush-hour-the-stories-you-need-to-know-today/news-story/84f0fc00a37fcb99df0ab4b8b25486cb'
 'http://www.geelongadvertiser.com.au/news/national/rush-hour-the-stories-you-need-to-know-today/news-story/84f0fc00a37fcb99df0ab4b8b25486cb'
 'http://www.breitbart.com/news/tsunami-watch-for-hawaii-after-7-7-magnitude-quake-strikes-off-solomon-islands/'
 'http://huffingtonpost.com.au/2016/12/08/powerful-earthquake-off-solomon-islands-puts-region-at-tsunami-r/?utm_hp_ref=au-homepage'
 'http://feeds.businessinsider.com.au/~/240703550/0/businessinsideraustralia~Pacific-islands-on-tsunami-watch-after-magnitude-quake-rocks-the-Solomons'
 'http://www.cairnspost.com.au/news/national/rush-hour-the-stories-you-need-to-know-today/news-story/84f0fc00a37fcb99df0ab4b8b25486cb'
 'http://pedestrian.tv/news/arts-and-culture/tsunami-warning-issued-for-south-pacific-after-hug/d98065ff-6157-4cbf-a3cd-8f44a2ce3a44.htm'
 'http://areanews.com.au/story/4345496/solomon-islands-earthquake-sets-off-tsunami-warning-in-south-pacific/?cs=4053'
 'http://tvnz.co.nz/one-news/world/live-updates-civil-defence-cancels-potential-tsunami-threat-nz-after-7-8-earthquake-strikes-near-solomon-islands'
 'http://www.gizmodo.co.uk/2016/12/huge-earthquake-in-the-pacific-sparks-tsunami-fears/'
 'http://www.perthnow.com.au/news/world/powerful-earthquake-rocks-solomon-islands/news-story/aef773c41ee01f8d85911729b63917cf'
 'http://www.cairnspost.com.au/news/cairns/powerful-earthquake-rocks-solomon-islands/story-fnjpusyw-1228063981572?from=public_rss'
 'http://www.goldcoastbulletin.com.au/news/national/powerful-earthquake-rocks-solomon-islands/news-story/2624beab64b07b36431baf97a788590e'
 'http://www.townsvillebulletin.com.au/news/national/powerful-earthquake-rocks-solomon-islands/news-story/2624beab64b07b36431baf97a788590e'
 'http://www.gizmodo.in/science/Hawaii-Under-Tsunami-Watch-Following-Large-Earthquake-Near-Solomon-Islands/articleshow/55882686.cms']",E,0.8907,['NZ' 'IN' 'UK' 'US' 'AS']
157719,2017-03-28-057545,"In [ Papua New Guinea ], climate change has caused a disproportional and devastating impact on women's lives-properties have been lost and damaged by storms, land, earth quakes and soil erosion and livelihoods devastated,",Helen Hakena,Q55584248,2017-03-28 00:00:00,1,['http://nbcnews.com/news/asian-america/global-warming-matter-survival-pacific-islander-women-n739581'],E,0.6118,['US']
154587,2017-10-22-042774,"Leonardo was quite comfortable and open about having male companions. Leonardo took delight in clothes, sporting colorful short tunics and fur-lined cloaks. Michelangelo was ascetic in dress and demeanor; he slept in his dusty studio, rarely bathed or removed his dog-skin shoes, and dined on bread crusts.",Walter Isaacson,Q681012,2017-10-22 04:00:00,1,['http://thedailybeast.com/walter-isaacson-goes-inside-the-most-creative-mind-in-history-leonardo-da-vinci'],E,0.6955,['US']
80092,2017-10-23-135167,"We had domination that was infertile in the first half. We did the hardest part and the hardest part in football is to bring the ball in areas from where you can endanger. That final third entrance whether with (passing), whether with dribbling, whether with (crossing), whether with the combination was something that was lacking there. Otherwise, satisfied with the domination. But in football, it's like that. You cannot in a match of this magnitude (control) from start to the end. I have to give credit to Chiefs. They are a very, very good team coached by my dear colleague Steve Komphela whom I respect so much,",None,,2017-10-23 10:39:21,1,['http://www.soccerladuma.co.za/news/articles/local/categories/soweto-derby/pirates-coach-talks-dominance-over-chiefs/282449'],E,0.7947,['SF']
33945,2017-04-03-012914,BREAKING: Chloe Bennet had supposedly announced that the Thor: Ragnarok trailer will be attached to the upcoming episode of Agents of S.H.I.E.L.D. this Tuesday! Hope we get to see more of Benedict Cumberbatch's Doctor Strange! #Thor #Ragnarok #ThorRagnarok #Loki #Odin #Hela #ChrisHemsworth #TomHiddleston #AnthonyHopkins #CateBlanchett #DoctorStrange #Grandmaster #JeffGoldblum #TaikaWaititi #ChloeBennet #Quake #BenedictCumberbatch #MalloryJansen #AgentsOfSHIELD #SHIELD #Hydra #AgentsOfHydra #Marvel #MarvelStudios #MarvelTelevision,None,,2017-04-03 13:50:06,1,['http://movieweb.com/thor-3-trailer-release-date-rumor/'],E,0.7584,['US']
112110,2017-05-08-079291,"Phelan used xenophobia to gain political office, and then worked for the reconstruction of the city following the earthquake and fire of 1906. It's important that our community recognizes that the temptation to run campaigns built on racism and fear of immigration, which was typical of Phelan's era, continues to exist today around the world.",Paul Fitzgerald,Multiple,2017-05-08 13:26:07,1,['http://www.pressreleaserocket.net/usf-renames-phelan-hall-in-honor-of-burl-a-toler-co-captain-of-renowned-1951-football-team-and-first-african-american-official-in-the-nfl/547886/'],E,0.8152,['US']
32643,2017-12-04-111019,"The magnitude of his accomplishments rivals those of Brunelleschi, Michelangelo and Leonardo in the West,",Satya Mohan Joshi,Q13198490,2017-12-04 10:31:11,1,['http://www.scmp.com/magazines/post-magazine/long-reads/article/2122813/chinas-cultural-debt-nepalese-artist-13th-century'],E,0.527,['CH']
107918,2018-03-08-172206,"We express our condolences to the government and people of Papua New Guinea and pray that last night's aftershock would be the last,",Alan Peter Cayetano,Q471883,2018-03-08 18:31:08,4,"['http://abs-cbnnews.com/overseas/03/09/18/no-filipino-fatality-in-papua-new-guinea-quakes-dfa'
 'https://www.philstar.com/headlines/2018/03/09/1795111/philippines-condoles-quake-hit-papua-new-guinea'
 'http://www.manilatimes.net/no-filipino-victim-in-magnitude-6-8-aftershock-in-papua-new-guinea-says-ph-embassy/385034/'
 'http://www.canadianinquirer.net/2018/03/09/no-filipino-casualty-in-papua-new-guinea-quake/']",E,0.888,['RP']
10710,2018-03-07-161879,"Tragically, the Highlands earthquake has already claimed the lives of an estimated more than 100 Papua New Guineans, with many more still missing and thousands of people injured,",Peter O'Neill,Q57892,2018-03-07 21:06:17,41,"['http://www.theglobeandmail.com/news/world/papua-new-guinea-sees-long-recovery-ahead-after-earthquake/article38246697/'
 'http://ewn.co.za/2018/03/08/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100'
 'http://uk.investing.com/news/stock-market-news/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-1070710'
 'http://www.euronews.com/2018/03/08/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100'
 'https://bnonews.com/site/index.php/2018/03/png-earthquake-death-toll-100/'
 'http://uk.mobile.reuters.com/article/UKNews1/idUKKCN1GK06G'
 'https://uk.news.yahoo.com/papua-guinea-sees-long-recovery-ahead-quake-death-020310694--finance.html'
 'http://feeds.reuters.com/~r/Reuters/UKTopNews/~3/gyEaJsKJ1_Y/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUKKCN1GK06G'
 'http://feeds.reuters.com/~r/Reuters/worldNews/~3/oQWaZCpkvWs/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUSKCN1GK06I'
 'http://feeds.reuters.com/~r/reuters/environment/~3/9oSwV7dZgUc/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUSKCN1GK06I'
 'http://mobile.reuters.com/article/worldNews/idUSKCN1GK06I'
 'http://news.yahoo.com/news/papua-guinea-sees-long-recovery-ahead-quake-death-021055263--finance.html'
 'http://uk.reuters.com/article/uk-papua-quake/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUKKCN1GK06G'
 'http://www.reuters.com/article/us-papua-quake/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUSKCN1GK06I'
 'https://uk.reuters.com/article/us-papua-quake/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idUKKCN1GK06I'
 'http://www.odt.co.nz/news/world/png-quake-death-toll-tops-100'
 'http://in.reuters.com/article/papua-quake/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100-idINKCN1GK0AJ?il=0'
 'http://www.radio.gov.pk/08-03-2018/png-sees-long-recovery-ahead-as-quake-death-toll-tops-100'
 'http://www.themalaymailonline.com/world/article/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100'
 'http://malaysiandigest.com/world/726900-papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100.html'
 'https://www.enca.com/world/long-recovery-ahead-as-papua-new-guinea-quake-death-toll-soars'
 'http://www.radioaustralia.net.au/international/2018-03-08/papua-new-guinea-faces-long-recovery-as-earthquake-death-toll-tops-100-pm-says/1741152'
 'http://english.manoramaonline.com/news/world/2018/03/08/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-to.html'
 'http://msn.com/en-au/news/world/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100/ar-BBK0bOa?li=AAgfIYZ'
 'https://www.insurancejournal.com/news/international/2018/03/08/482701.htm'
 'http://cms.trust.org/item/20180308015838-b7f55/'
 'http://crofsblogs.typepad.com/h5n1/2018/03/papua-new-guinea-sees-long-recovery-ahead-as-quake-death-toll-tops-100.html'
 'http://www.afr.com/news/world/third-earthquake-rattles-papua-new-guinea-20180308-h0x8ci'
 'https://www.miragenews.com/confusion-exhaustion-and-fear-in-quake-hit-png-highlands/'
 'http://www.emirates247.com/news/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery-2018-03-09-1.666583'
 'https://sg.finance.yahoo.com/news/png-quake-toll-rises-above-100-pm-warns-033941475.html'
 'http://www.digitaljournal.com/news/world/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery/article/516857'
 'http://www.newindianexpress.com/world/2018/mar/09/papua-new-guinea-earthquake-toll-rises-above-100-as-pm-peter-oneill-warns-of-long-recovery-1784415.html'
 'http://zeenews.india.com/world/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery-2087978.html'
 'https://www.standardmedia.co.ke/article/2001272512/death-toll-in-papua-new-guinea-quake-hits-100-thousands-missing'
 'https://au.news.yahoo.com/a/39457497/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery/'
 'http://thesundaily.my/news/2018/03/09/png-quake-toll-rises-above-100-pm-warns-long-recovery'
 'http://www.gulf-times.com/story/584425/PNG-quake-toll-tops-100-as-PM-warns-of-long-recovery'
 'http://www.channelnewsasia.com/news/asiapacific/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery-10028904?cid=cna_flip_070214'
 'https://www.brecorder.com/2018/03/09/403826/png-quake-toll-rises-above-100-as-pm-warns-of-long-recovery/'
 'http://www.channelnewsasia.com/news/asiapacific/papua-new-guinea-quake-toll-rises-above-100-as-pm-warns-of-long-10028904?cid=cna_flip_070214']",E,0.6555,['IN' 'AE' 'KE' 'NZ' 'PK' 'CA' 'US' 'MY' 'QA' 'AS' 'SF']
99153,2018-08-09-103944,"We have been working with OSL continuously since first arriving in Papua New Guinea in 2007 and have been committed from day one to being their partner of choice in accomplishing their goals in Papua New Guinea. We are pleased when reflecting back on the growth of our two organizations during the past ten years together. OSL has a deep commitment to PNG and invests heavily in the communities it works in. They led from the front during the recent earthquake on recovery and support and we were pleased to be able to help them. Our joint focus on safety and the wellbeing of those in our community underpins this commitment. We are proud to be OSL's drilling service company of choice, helping them to deliver on their commitments to the country, their communities, workers and shareholders.",Mike Maguire,Q16731828,2018-08-09 19:25:53,2,"['https://cdn2.benzinga.com/pressreleases/18/08/g12177524/high-arctic-announces-agreement-with-oil-search-limited'
 'http://www.stockhouse.com/news/press-releases/2018/08/09/high-arctic-announces-agreement-with-oil-search-limited']",E,0.8676,['US']
1169,2018-10-21-054656,"The tsunami that hit Sulawesi, reminders of that tragedy during tremors in Bali and Papua New Guinea, and Hurricane Michael in the United States underscore the disaster challenges we face in the region.",Charles Abel,Multiple,2018-10-21 16:30:31,3,"['http://pacific.scoop.co.nz/2018/10/finance-ministers-confront-mounting-disaster-risk/'
 'https://insurancenewsnet.com/oarticle/finance-ministers-confront-mounting-disaster-risk'
 'https://www.insurancebusinessmag.com/au/news/breaking-news/finance-ministers-move-to-boost-insurance-regimes-114337.aspx']",E,0.9304,['NZ' 'US']
79150,2018-03-06-068990,"It was with great sadness that His Holiness Pope Francis learned of the tragic loss of life following the recent earthquake in Papua New Guinea,",Pietro Parolin,Q574058,2018-03-06 20:41:00,3,"['http://catholicnewsagency.com/news/pope-prays-for-victims-of-devastating-papua-new-guinea-earthquake-92730/'
 'https://www.onenewspage.com/n/Religion/75iqx13lp/Pope-prays-for-victims-of-devastating-Papua-New.htm'
 'https://cruxnow.com/vatican/2018/03/07/pope-prays-victims-devastating-papua-new-guinea-earthquake/']",E,0.6923,['US']
35889,2018-02-26-081997,"Our thoughts are with the people of Papua New Guinea, especially in Southern Highlands and Hela Provinces, affected by this morning's earthquake and aftershocks. Australia stands ready to assist in assessing the damage and meeting the needs of affected communities,",Bruce Davis,Multiple,2018-02-26 10:18:02,18,"['http://rss.cnn.com/~r/rss/edition_asia/~3/CK7cGMM48lo/index.html'
 'http://www.ktvq.com/story/37589380/75-magnitude-quake-strikes-papua-new-guinea'
 'http://www.kpax.com/story/37589380/75-magnitude-quake-strikes-papua-new-guinea'
 'http://kvia.com/news/us-world/75-magnitude-quake-strikes-papua-new-guinea/707729022'
 'http://www.abc17news.com/news/national-world/75-magnitude-quake-strikes-papua-new-guinea/707729035'
 'http://kionrightnow.com/news/national-world/75-magnitude-quake-strikes-papua-new-guinea/707729061'
 'http://ktvz.com/news/national-world/75-magnitude-quake-strikes-papua-new-guinea/707729074'
 'http://www.keyt.com/news/national-world/75-magnitude-quake-strikes-papua-new-guinea/707729087'
 'http://kesq.com/news/national-world/75-magnitude-quake-strikes-papua-new-guinea/707729100'
 'http://www.wfmz.com/news/cnn-world-news/75-magnitude-quake-strikes-papua-new-guinea/707729233'
 'http://channel4000.com/world/75-magnitude-quake-strikes-papua-new-guinea/707728454'
 'http://www.channel3000.com/news/world-news/75-magnitude-quake-strikes-papua-new-guinea/707730084'
 'http://wsls.com/news/international/75-magnitude-quake-strikes-papua-new-guinea'
 'http://www.local10.com/news/international/75-magnitude-quake-strikes-papua-new-guinea'
 'https://www.news4jax.com/news/international/75-magnitude-quake-strikes-papua-new-guinea'
 'http://www.clickondetroit.com/news/international/75-magnitude-quake-strikes-papua-new-guinea'
 'http://www.ktvq.com/story/37589380/magnitude-75-quake-strikes-papua-new-guinea'
 'http://www.kpax.com/story/37589380/magnitude-75-quake-strikes-papua-new-guinea']",E,0.9637,['US']
