,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries
137281,2012-11-07-055361,"i've been in guatemala for almost two years and i am used to earthquakes. this was a lot more severe, a lot more shaky,",adam baker,Q4678665,2012-11-07 02:00:00,42,"['http://jamestownsun.com/event/article/id/173095/'
 'http://ctvnews.ca/world/powerful-earthquake-hits-guatemala-at-least-39-dead-1.1028469'
 'http://globalnews.ca/Canada/powerful+quake+strikes+guatemala+killing+at+least+/6442749309/story.html'
 'http://globalnews.ca/Canada/powerful+quake+strikes+guatemala+killing+at+least+48/6442749309/story.html'
 'http://pekintimes.com/article/20121107/NEWS/121109689/-1/homepage'
 'http://sfgate.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-39-4016280.php'
 'http://beaumontenterprise.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-39-4016280.php'
 'http://newschannel5.com/story/20031040/usgs-reports-strong-guatemalan-earthquake'
 'http://news-sentinel.com/apps/pbcs.dll/article?AID=/20121107/NEWS/121109604/1006/biz'
 'http://blog.al.com/wire/2012/11/powerful_quake_hits_guatemala.html'
 'http://clarionledger.com/article/20121107/NEWS/121107020'
 'http://seattlepi.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-39-4016280.php'
 'http://cjme.com/content/powerful-quake-hits-guatemala-killing-least-39'
 'http://wfmj.com/story/20031040/usgs-reports-strong-guatemalan-earthquake'
 'http://beaumontenterprise.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-48-4016280.php'
 'http://seattlepi.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-48-4016280.php'
 'http://sfgate.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-48-4016280.php'
 'http://kvue.com/home/Powerful-quake-hits-Guatemala-killing-at-least-39--177784931.html'
 'http://masslive.com/news/index.ssf/2012/11/deadly_74_magnitude_earthquake.html'
 'http://cjme.com/content/powerful-quake-hits-guatemala-killing-least-48'
 'http://ckom.com/content/powerful-quake-hits-guatemala-killing-least-48'
 'http://thejakartapost.com/news/2012/11/08/powerful-quake-hits-guatemala-killing-least-48.html'
 'http://kansas.com/2012/11/07/2559543/usgs-reports-strong-guatemalan.html'
 'http://kstp.com/news/stories/s2826392.shtml?cat=1'
 'http://3news.co.nz/Powerful-quake-hits-Guatemala-killing-at-least-48/tabid/417/articleID/275977/Default.aspx'
 'http://sify.com/news/powerful-quake-hits-guatemala-killing-at-least-48-news-international-mliiK6hjgbh.html'
 'http://wsbradio.com/ap/ap/top-news/usgs-reports-strong-guatemalan-earthquake/nSzSX/'
 'http://crescent-news.com/latest%20headlines/2012/11/07/powerful-quake-hits-guatemala-killing-at-least-48'
 'http://sify.com/news/Powerful-quake-hits-Guatemala--killing-at-least-48-news-topnews-mliiK6hjgbh.html'
 'http://times-gazette.com/latest%20headlines/2012/11/08/powerful-quake-hits-guatemala-killing-at-least-48'
 'http://kdwn.com/news/world-news/Powerful_quake_hits_Guatemala,_killing_at_least_48'
 'http://theledger.com/article/20121108/news/121109348'
 'http://newstimes.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-48-4016280.php'
 'http://the-review.com/latest%20headlines/2012/11/07/powerful-quake-hits-guatemala-killing-at-least-48'
 'http://emirates247.com/news/powerful-quake-hits-guatemala-killing-at-least-48-2012-11-08-1.482289'
 'http://breakingnews.ie/world/at-least-48-die-in-guatemala-earthquake-573413.html'
 'http://telegraph.co.uk/news/worldnews/centralamericaandthecaribbean/guatemala/9663176/At-least-48-killed-as-7.4-mag-earthquake-strikes-Guatemala.html'
 'http://hometownlife.com/usatoday/article/1689347?odyssey=mod|newswell|text|Westland|s'
 'http://abc15.com/dpp/news/national/74-magnitude-earthquake-felt-through-central-america-mexico'
 'http://mysanantonio.com/news/world/article/Powerful-quake-hits-Guatemala-killing-at-least-48-4016280.php'
 'http://valdostadailytimes.com/archive/x2082765863/Powerful-quake-hits-Guatemala-killing-at-least-48#disqus_thread'
 'http://emsworld.com/news/10826661/powerful-quake-hits-guatemala-killing-at-least-48']",C,0.4844,['US' 'IN' 'AE' 'CA' 'EI' 'NZ' 'ID' 'UK']
33593,2012-11-07-055362,"i've been in guatemala for almost two years i am used to earthquakes. advertisement this was a lot more severe, a lot more shaky,",adam baker,Q4678665,2012-11-07 20:50:34,1,['http://mercurynews.com/breaking-news/ci_21949535/7-4-magnitude-earthquake-strikes-guatemala?source=rss'],C,0.6453,['US']
55669,2012-11-07-055363,"i've been in guatemala for almost two years. i am used to earthquakes. this was a lot more severe, a lot more shaky,",adam baker,Q4678665,2012-11-07 04:00:00,57,"['http://post-journal.com/page/content.detail/id/612941.html'
 'http://grandforksherald.com/event/article/id/248876/'
 'http://usatoday.com/story/news/world/2012/11/07/earthquake-quake-guatemala/1689347/'
 'http://globalnews.ca/Canada/update+preliminary+reports+of+15+dead+in+74+quake+guatemalan+president/6442749309/story.html'
 'http://globalnews.ca/Canada/update+up+to+15+dead+in+74+quake+guatemalan+president/6442749309/story.html'
 'http://globalnews.ca/Canada/update+up+to++dead+in+74+quake+guatemalan+president/6442749309/story.html'
 'http://globalnews.ca/Canada/at+least++dead+in+74+quake+in+guatemala/6442749309/story.html'
 'http://ksl.com/?sid=22869496&nid=235&s_cid=rss-extlink'
 'http://beaumontenterprise.com/news/world/article/Guatemalan-president-up-to-15-dead-in-7-4-quake-4016280.php'
 'http://sfgate.com/news/world/article/Guatemalan-president-up-to-15-dead-in-7-4-quake-4016280.php'
 'http://cjme.com/content/guatemalan-president-15-dead-74-quake'
 'http://ckom.com/content/guatemalan-president-15-dead-74-quake'
 'http://feeds.cbsnews.com/~r/CBSNewsMain/~3/xcAVO5RWviQ/'
 'http://newstimes.com/news/world/article/7-4-magnitude-earthquake-strikes-Guatemala-4016280.php'
 'http://cbc.ca/news/world/story/2012/11/07/earthquake-guatemala-deaths.html?cmp=rss'
 'http://wbal.com/article/ap?articleurl=http%3a%2f%2fhosted.ap.org%2fdynamic%2fstories%2fL%2fLT_GUATEMALA_EARTHQUAKE%3fSITE%3dWBAL%26SECTION%3dHOME%26TEMPLATE%3dDEFAULT'
 'http://3news.co.nz/Guatemalan-president-Up-to-15-dead-in-74-quake/tabid/417/articleID/275906/Default.aspx'
 'http://beaumontenterprise.com/news/world/article/Guatemala-quake-kills-at-least-3-dozens-missing-4016280.php'
 'http://sfgate.com/news/world/article/Guatemala-quake-kills-at-least-3-dozens-missing-4016280.php'
 'http://newstimes.com/news/world/article/Guatemalan-president-up-to-15-dead-in-7-4-quake-4016280.php'
 'http://cjme.com/content/guatemala-quake-kills-least-3-dozens-missing'
 'http://abclocal.go.com/wtvd/story?section=news/national_world&id=8877541&rss=rss-wtvd-article-8877541'
 'http://caller.com/news/2012/nov/07/guatemala-quake-kills-least-3-dozens-missing/'
 'http://beaumontenterprise.com/news/world/article/Guatemala-president-quake-kills-39-4016280.php'
 'http://msnbc.msn.com/id/49732876/ns/local_news-orange_county_ca/'
 'http://castanet.net/edition/news-story-82958-5-.htm#82958'
 'http://ohio.com/news/world/guatemala-quake-kills-at-least-3-dozens-missing-1.348363'
 'http://sfgate.com/news/world/article/Guatemala-president-earthquake-kills-39-4016280.php'
 'http://sacbee.com/2012/11/07/4967745/usgs-reports-strong-guatemalan.html#mi_rss=Latest%20News'
 'http://feeds.cbsnews.com/~r/CBSNewsMain/~3/VbIKuG204sc/'
 'http://cjme.com/content/guatemala-president-earthquake-kills-39'
 'http://ckom.com/content/guatemala-president-earthquake-kills-39'
 'http://kpax.com/news/thirty-nine-dead-in-7-4-magnitude-earthquake-off-guatemala/'
 'http://times-gazette.com/ap%20international/2012/11/08/deadly-earthquake-shakes-guatemala'
 'http://cbc.ca/news/world/story/2012/11/07/earthquake-guatemala-deaths.html'
 'http://detroitnews.com/article/20121108/NATION/211080373/1020/rss09'
 'http://dailytribune.com/article/20121107/NEWS05/121109695/guatemala-quake-kills-at-least-3-dozens-missing'
 'http://wibw.com/home/nationalnews/headlines/Nearly-40-Dead-as-75-Magnitude-Quake-Strikes-Guatemala-177800361.html'
 'http://macombdaily.com/article/20121107/NEWS05/121109675/guatemala-quake-kills-at-least-3-dozens-missing'
 'http://thechronicleherald.ca/world/165759-earthquake-rocks-guatemala-15-people-killed'
 'http://castanet.net/edition/news-story-82974-5-.htm#82974'
 'http://castanet.net/edition/news-story-82978-5-.htm#82978'
 'http://castanet.net/edition/news-story-83001-5-.htm#83001'
 'http://castanet.net/edition/news-story-83002-5-.htm#83002'
 'http://castanet.net/edition/news-story-82996-5-.htm#82996'
 'http://castanet.net/edition/news-story-83019-5-.htm#83019'
 'http://castanet.net/edition/news-story-83023-5-.htm#83023'
 'http://castanet.net/edition/news-story-83039-5-.htm#83039'
 'http://castanet.net/edition/news-story-83065-5-.htm#83065'
 'http://castanet.net/edition/news-story-83069-5-.htm#83069'
 'http://castanet.net/edition/news-story-83070-5-.htm#83070'
 'http://castanet.net/edition/news-story-83077-5-.htm#83077'
 'http://castanet.net/edition/news-story-83076-5-.htm#83076'
 'http://castanet.net/edition/news-story-83081-5-.htm#83081'
 'http://castanet.net/edition/news-story-83082-5-.htm#83082'
 'http://castanet.net/edition/news-story-83083-5-.htm#83083'
 'http://castanet.net/edition/news-story-83084-5-.htm#83084']",C,0.5427,['NZ' 'CA' 'US']
169908,2013-05-11-031930,"Surprisingly, because many of us remain incredulous that Guatemala's judicial system could handle a trial of this magnitude.",Mart?n Rodr?guez,Multiple,2013-05-11 06:24:45,1,['http://digitaljournal.com/article/349914'],D,0.9641,['US']
41281,2013-05-11-031929,"Surprising, because many of us remain incredulous that Guatemala's judicial system could handle a trial of this magnitude.",Martin Rodriguez,Multiple,2013-05-11 00:05:35,10,"['http://kesq.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/233092/20103530/-/gp8nxf/-/index.html'
 'http://wcti12.com/news/national-news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/13530322/20103530/-/g9h5hlz/-/index.html'
 'http://kjct8.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/163152/20103530/-/wh39fn/-/index.html'
 'http://ktbs.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/144844/20103530/-/hmds63/-/index.html'
 'http://ktxs.com/news/national/Guatemala-s-Rios-Montt-guilty-of-genocide/-/14769504/20103530/-/jcrygd/-/index.html'
 'http://kvia.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/391068/20103530/-/fx38ycz/-/index.html'
 'http://clickorlando.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/1637132/20103530/-/sbrcmt/-/index.html'
 'http://www.nbcmontana.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/14594602/20103530/-/1595avo/-/index.html'
 'http://wcyb.com/news/Guatemala-s-Rios-Montt-guilty-of-genocide/-/14590844/20103530/-/d9gfesz/-/index.html'
 'http://updatednews.ca/2013/05/11/guatemalas-rios-montt-guilty-of-genocide/']",D,0.9453,['CA' 'US']
17475,2014-02-03-008984,"Clearly, the destruction wreaked by Typhoon Haiyan [ Supertyphoon Yolanda ], which was worse than that experienced by other TPS-designated countries such Haiti, Guatemala and El Salvador, has resulted in a substantial, temporary, disruption of living conditions in the Philippines. Because of the size and magnitude of the destruction, the Philippines government is unable, temporarily, to handle adequately the return of its nationals and citizens, most of whom have not been in the Philippines for sometime and have no jobs or homes waiting for them,",None,,2014-02-03 21:10:57,1,['http://businessmirror.com.ph/index.php/en/news/top-news/27002-protected-status-for-pinoy-illegals-in-u-s-pushed'],D,0.9632,['RP']
112366,2015-12-01-116598,"This year alone, small-scale farmers, fisher-folks, pastoralists and foresters-from Myanmar to Guatemala and from Vanuatu to Malawi - have seen their livelihoods eroded or erased by cyclones, droughts, floods and earthquakes,",José Graziano da Silva,Q969273,2015-12-01 12:01:25,2,"['http://www.ghananewsagency.org/economics/climate-change-related-disasters-surge-pose-growing-threat-to-food-security--97670'
 'http://modernghana.com/news/659158/1/climate-change-related-disasters-surge-pose.html']",E,0.9035,['GH']
149713,2015-12-01-116597,"This year alone, small-scale farmers, fisher-folks, pastoralists and foresters -- from Myanmar to Guatemala and from Vanuatu to Malawi -- have seen their livelihoods eroded or erased by cyclones, droughts, floods and earthquakes,",José Graziano da Silva,Q969273,2015-12-01 15:35:22,3,"['http://www.ghanabusinessnews.com/2015/12/01/climate-change-related-disasters-surge-pose-growing-threat-to-food-security/'
 'http://vibeghana.com/2015/12/02/climate-change-related-disasters-surge-pose-growing-threat-to-food-security/'
 'http://newsghana.com.gh/global-food-security-threatened-by-climate-change-related-disasters-fao/']",E,0.9107,['GH']
201081,2015-11-26-077454,"This year alone, small-scale farmers, fisherfolk, pastoralists and foresters-from Myanmar to Guatemala and from Vanuatu to Malawi - have seen their livelihoods eroded or erased by cyclones, droughts, floods and earthquakes,",José Graziano da Silva,Q969273,2015-11-26 11:13:01,4,"['http://reliefweb.int/report/world/impact-disasters-agriculture-and-food-security'
 'http://www.trust.org/item/20151126100155-3nkd1/?source=search'
 'http://www.thefishsite.com/fishnews/26802/climate-disasters-pose-growing-threat-to-food-security'
 'http://www.thepoultrysite.com/poultrynews/36227/climate-disasters-pose-growing-threat-to-food-security']",E,0.8956,['US' 'SY']
165624,2016-09-11-045096,"Los Angeles is home to one of the world's largest concentrations of families who fled the Guatemalan genocide, making it an ideal host for an event of this magnitude,",Wolf Gruner,Q1447064,2016-09-11 15:05:16,1,['http://presstelegram.com/general-news/20160911/genocide-in-guatemala-topic-of-usc-international-conference'],E,0.8475,['US']
5997,2017-09-12-136718,"The magnitude 8.1 quake, which was felt as far as Mexico City and Guatemala City, was registered off Mexico's southern coast just as heavy rains from Hurricane Katia lashed the east,",None,,2017-09-12 14:43:29,1,['http://inhomelandsecurity.com/news-media-hurricanes/'],E,0.8865,['US']
